order_id,carline_id,colour_id,sales_person_id,region_id,sales_date,order_qty,price_per_unit,total_sales
7737,15,1,16,7,2023-12-22,2,4113684.46,8227368.92
7738,16,2,36,11,2024-01-16,1,539813.37,539813.37
7739,18,11,35,9,2025-04-19,1,2624764.73,2624764.73
7740,18,5,2,11,2022-04-23,1,1913728.41,1913728.41
7741,33,3,41,7,2024-11-17,1,3593515.5,3593515.5
7742,15,6,54,11,2023-08-19,1,3313118.32,3313118.32
7743,32,13,42,6,2023-06-21,1,4106701.66,4106701.66
7744,43,8,46,12,2022-04-20,1,4078422.39,4078422.39
7745,9,4,35,7,2022-10-19,1,2323699.7,2323699.7
7746,28,12,18,4,2025-01-13,1,2157780.65,2157780.65
7747,38,3,52,3,2022-05-08,1,4456782.15,4456782.15
7748,41,1,18,7,2025-10-23,1,3586034.51,3586034.51
7749,21,6,28,3,2024-01-05,1,1774296.4,1774296.4
7750,7,2,38,5,2022-07-02,1,3587792.55,3587792.55
7751,42,2,54,4,2025-02-02,1,1159902.21,1159902.21
7752,26,3,47,7,2022-05-03,1,2114365.75,2114365.75
7753,32,7,8,12,2024-05-27,1,2234179.43,2234179.43
7754,8,3,16,3,2023-02-03,1,590029.43,590029.43
7755,11,11,21,6,2025-06-17,1,4564329.79,4564329.79
7756,7,4,12,6,2024-07-12,1,1395195.9,1395195.9
7757,31,4,17,4,2023-09-27,1,4153239.29,4153239.29
7758,33,12,4,6,2025-08-02,1,1980988.51,1980988.51
7759,25,10,25,1,2025-03-21,1,955611.58,955611.58
7760,18,12,38,8,2023-07-23,1,1739049.13,1739049.13
7761,16,1,8,11,2024-01-13,1,631269.69,631269.69
7762,37,2,44,11,2022-02-05,1,4840867.52,4840867.52
7763,30,7,12,3,2023-04-12,1,3370899.14,3370899.14
7764,38,2,3,6,2024-04-21,1,2902799.32,2902799.32
7765,25,2,9,1,2022-10-26,1,908481.83,908481.83
7766,26,2,36,4,2022-07-24,1,3277369.97,3277369.97
7767,26,5,11,1,2022-05-14,1,3030989.31,3030989.31
7768,37,4,29,3,2025-10-27,1,5666401.52,5666401.52
7769,17,4,34,2,2023-03-02,3,731057.38,2193172.14
7770,4,4,33,11,2024-06-04,1,728964.5,728964.5
7771,12,5,24,7,2022-03-04,1,2769744.39,2769744.39
7772,13,10,36,3,2025-07-21,1,837617.66,837617.66
7773,21,2,18,3,2025-01-18,1,1919808.03,1919808.03
7774,3,4,42,8,2024-11-12,1,749051.35,749051.35
7775,11,11,35,1,2024-08-17,1,4247803.88,4247803.88
7776,16,5,47,6,2024-01-09,1,652395.55,652395.55
7777,31,4,2,9,2023-12-14,1,2761315.09,2761315.09
7778,30,12,38,10,2023-09-07,1,2092499.25,2092499.25
7779,26,9,1,10,2024-01-22,1,3109499.17,3109499.17
7780,11,4,6,11,2025-11-11,1,4328370.72,4328370.72
7781,20,13,43,8,2025-02-08,1,1972595.87,1972595.87
7782,4,3,9,6,2024-01-30,1,1393210.99,1393210.99
7783,21,2,29,3,2025-03-17,1,1912665.55,1912665.55
7784,9,1,23,6,2024-09-11,1,2137131.48,2137131.48
7785,17,8,5,6,2023-07-27,1,583512.97,583512.97
7786,35,1,32,10,2025-10-15,1,2297520.18,2297520.18
7787,14,1,27,3,2022-09-23,1,1821463.2,1821463.2
7788,17,2,12,11,2023-11-28,1,462131.31,462131.31
7789,30,9,15,4,2025-02-03,1,3240048.41,3240048.41
7790,16,4,15,10,2022-07-17,2,537605.25,1075210.5
7791,7,3,23,9,2024-09-15,1,4368257.19,4368257.19
7792,26,3,46,1,2025-05-09,2,4060708.79,8121417.58
7793,21,4,54,10,2024-12-27,1,1605537.24,1605537.24
7794,4,1,27,1,2025-11-14,1,858178.6,858178.6
7795,2,2,12,2,2023-01-25,3,2711157.38,8133472.14
7796,28,14,46,1,2024-05-22,2,3782058.08,7564116.16
7797,8,6,29,11,2024-10-28,2,769519.0,1539038.0
7798,7,4,25,3,2023-02-11,3,4336172.69,13008518.07
7799,25,12,26,9,2022-08-16,1,2171466.65,2171466.65
7800,6,2,46,3,2025-12-29,1,3010520.78,3010520.78
7801,2,11,15,4,2025-02-11,1,1420537.88,1420537.88
7802,38,2,24,7,2022-05-05,1,3086678.79,3086678.79
7803,35,3,19,3,2022-01-03,1,4383526.36,4383526.36
7804,13,13,32,5,2024-08-15,1,780377.35,780377.35
7805,27,9,36,6,2023-10-01,1,2528033.55,2528033.55
7806,43,1,6,12,2023-02-14,1,1951251.5,1951251.5
7807,30,11,43,4,2022-04-17,1,1589059.61,1589059.61
7808,22,2,4,8,2025-10-12,1,1474403.65,1474403.65
7809,26,1,43,6,2023-06-11,2,1126504.13,2253008.26
7810,28,2,6,8,2022-01-26,1,3609937.46,3609937.46
7811,32,5,8,6,2024-02-11,1,2168151.03,2168151.03
7812,8,3,5,7,2022-09-16,3,639310.51,1917931.53
7813,37,2,52,3,2025-06-02,1,3205131.41,3205131.41
7814,41,4,17,4,2024-04-29,2,4170856.0,8341712.0
7815,37,4,29,12,2024-06-19,1,6456616.89,6456616.89
7816,3,13,24,12,2024-01-18,1,768367.22,768367.22
7817,20,5,47,2,2023-12-03,1,4942386.97,4942386.97
7818,19,1,42,8,2025-10-17,1,1245890.21,1245890.21
7819,41,6,45,1,2024-08-25,2,2515983.28,5031966.56
7820,35,4,51,6,2022-07-01,1,2918652.83,2918652.83
7821,15,6,16,7,2024-08-13,1,3380987.39,3380987.39
7822,21,1,6,4,2024-04-03,1,839006.86,839006.86
7823,43,1,2,3,2024-09-24,1,4978706.62,4978706.62
7824,29,2,22,10,2022-10-15,1,447278.99,447278.99
7825,39,15,20,5,2023-02-25,2,4497259.56,8994519.12
7826,25,4,14,6,2025-08-21,1,950072.33,950072.33
7827,38,2,6,12,2024-03-17,2,1330397.63,2660795.26
7828,28,12,11,12,2022-09-21,2,3750254.95,7500509.9
7829,17,3,7,12,2023-04-21,2,607427.44,1214854.88
7830,13,5,15,1,2025-12-14,1,824759.06,824759.06
7831,17,1,8,6,2025-11-09,1,445379.28,445379.28
7832,15,9,12,7,2023-05-27,1,2437478.76,2437478.76
7833,20,5,45,6,2025-11-04,1,4590771.44,4590771.44
7834,7,8,8,8,2022-09-24,1,3606633.31,3606633.31
7835,8,7,21,4,2023-02-21,1,855128.51,855128.51
7836,37,3,2,8,2023-11-19,1,3878434.06,3878434.06
7837,20,15,27,12,2025-06-22,1,2364720.63,2364720.63
7838,3,2,38,7,2022-08-29,1,631113.95,631113.95
7839,13,12,36,6,2025-03-03,1,508912.52,508912.52
7840,18,7,1,3,2023-10-04,1,3220356.06,3220356.06
7841,14,4,30,3,2023-03-02,1,1310312.9,1310312.9
7842,9,5,29,2,2024-09-02,2,1714862.1,3429724.2
7843,7,6,19,7,2025-07-28,1,5548139.95,5548139.95
7844,38,12,7,8,2023-12-10,1,2574500.27,2574500.27
7845,21,13,32,10,2024-11-06,1,1055235.45,1055235.45
7846,15,6,28,7,2022-03-13,1,3036935.6,3036935.6
7847,6,5,32,6,2022-09-24,1,3609526.36,3609526.36
7848,18,6,5,1,2025-03-16,1,1461344.41,1461344.41
7849,26,12,20,8,2025-06-01,1,2986732.47,2986732.47
7850,13,9,51,1,2025-04-13,1,476024.61,476024.61
7851,12,2,41,8,2022-11-27,1,876237.4,876237.4
7852,1,3,50,7,2024-09-21,1,2225406.35,2225406.35
7853,33,3,36,9,2024-08-02,1,4335283.09,4335283.09
7854,20,6,31,6,2024-01-15,1,4005659.37,4005659.37
7855,27,1,19,4,2022-05-12,1,1132787.16,1132787.16
7856,18,6,34,6,2024-03-01,1,1434484.18,1434484.18
7857,35,1,55,1,2025-02-04,2,4022859.2,8045718.4
7858,23,5,32,8,2024-09-29,1,3124358.07,3124358.07
7859,40,5,41,8,2023-02-01,3,4743699.89,14231099.67
7860,3,3,36,5,2025-08-24,1,616273.33,616273.33
7861,6,1,54,1,2025-06-23,1,1948941.03,1948941.03
7862,10,2,27,7,2024-09-26,1,2409995.57,2409995.57
7863,9,10,20,8,2022-03-01,1,2671506.48,2671506.48
7864,9,13,13,8,2024-11-12,1,1891926.05,1891926.05
7865,9,6,50,6,2023-04-18,1,1574609.6,1574609.6
7866,6,2,42,8,2022-06-24,2,1432703.81,2865407.62
7867,28,14,23,6,2023-02-08,1,2559870.44,2559870.44
7868,18,1,45,3,2022-12-21,1,3980355.96,3980355.96
7869,7,13,34,6,2025-02-23,2,1964263.52,3928527.04
7870,27,1,17,7,2025-10-29,1,4477014.42,4477014.42
7871,18,1,29,8,2023-07-13,2,3864264.24,7728528.48
7872,15,3,38,10,2022-06-13,1,4716617.92,4716617.92
7873,5,3,52,5,2022-09-10,1,9198912.81,9198912.81
7874,6,11,2,7,2023-09-13,1,2878847.17,2878847.17
7875,7,3,8,12,2024-10-28,1,5102086.11,5102086.11
7876,31,2,3,3,2022-04-23,3,2265287.33,6795861.99
7877,25,6,39,11,2024-10-06,1,1625689.61,1625689.61
7878,42,3,17,5,2025-01-06,1,1632419.62,1632419.62
7879,20,3,3,6,2025-02-11,1,5060653.46,5060653.46
7880,11,2,5,9,2024-08-15,1,4605786.61,4605786.61
7881,15,2,31,7,2025-06-18,1,1863157.5,1863157.5
7882,30,7,43,8,2024-09-02,1,2162403.65,2162403.65
7883,15,5,31,6,2023-12-31,1,4285158.89,4285158.89
7884,10,2,41,11,2025-10-03,2,3694870.59,7389741.18
7885,40,5,31,1,2022-02-17,1,4262125.68,4262125.68
7886,18,15,9,12,2024-08-03,1,2222864.87,2222864.87
7887,5,1,12,8,2022-03-09,1,10374145.49,10374145.49
7888,12,8,25,6,2025-06-29,2,2636560.52,5273121.04
7889,19,13,36,5,2022-08-27,1,846179.14,846179.14
7890,39,11,17,8,2022-11-10,1,2625524.66,2625524.66
7891,39,2,11,5,2022-12-24,1,1844498.82,1844498.82
7892,11,14,46,9,2024-12-30,1,4312510.69,4312510.69
7893,11,6,6,4,2023-11-22,1,1925075.85,1925075.85
7894,25,4,44,6,2023-01-25,1,3727660.71,3727660.71
7895,16,6,52,5,2022-04-30,2,617872.91,1235745.82
7896,6,14,44,7,2024-10-24,1,1425565.68,1425565.68
7897,33,10,34,7,2025-03-31,1,2759513.25,2759513.25
7898,9,1,31,2,2023-10-17,1,2474261.26,2474261.26
7899,3,1,12,7,2022-02-23,1,755041.58,755041.58
7900,25,3,22,9,2022-01-04,1,3468160.58,3468160.58
7901,18,12,48,4,2022-11-17,2,2608290.53,5216581.06
7902,22,4,2,5,2022-01-23,1,1652971.89,1652971.89
7903,12,15,27,12,2022-08-02,1,1267635.91,1267635.91
7904,20,4,49,3,2025-03-09,1,5057319.18,5057319.18
7905,35,11,8,7,2024-12-15,1,2085031.92,2085031.92
7906,13,9,11,3,2023-05-24,1,473503.69,473503.69
7907,32,8,54,6,2023-12-07,1,4859604.63,4859604.63
7908,15,3,2,1,2023-06-10,1,1822914.58,1822914.58
7909,24,4,4,1,2022-03-12,1,1755190.71,1755190.71
7910,8,12,26,11,2025-09-12,2,953665.9,1907331.8
7911,32,8,44,6,2024-11-01,1,3692320.7,3692320.7
7912,25,1,55,7,2023-05-17,1,4235415.47,4235415.47
7913,18,11,38,3,2024-10-04,1,3844110.56,3844110.56
7914,1,1,13,1,2023-04-13,1,4219467.93,4219467.93
7915,15,1,45,8,2024-05-20,2,2831194.28,5662388.56
7916,29,5,34,8,2023-05-07,1,602229.3,602229.3
7917,33,4,29,1,2022-04-24,3,3827705.25,11483115.75
7918,15,1,35,3,2024-05-08,1,2021684.2,2021684.2
7919,12,2,18,4,2023-07-17,1,1050500.38,1050500.38
7920,4,7,38,7,2022-06-23,1,1675096.11,1675096.11
7921,4,3,47,7,2023-10-04,1,1202378.69,1202378.69
7922,1,1,34,3,2022-05-05,1,1520293.63,1520293.63
7923,1,8,19,3,2022-01-07,1,4358087.95,4358087.95
7924,7,6,39,6,2025-03-17,1,1705137.64,1705137.64
7925,17,2,32,6,2025-10-26,1,736924.74,736924.74
7926,6,5,17,4,2022-06-12,1,1419286.94,1419286.94
7927,39,1,50,5,2022-11-17,1,4599875.9,4599875.9
7928,12,4,24,6,2022-03-08,2,2446721.57,4893443.14
7929,13,5,14,9,2023-07-01,1,728664.94,728664.94
7930,25,3,5,3,2022-06-11,1,2346093.4,2346093.4
7931,28,11,20,1,2023-12-22,1,2006305.12,2006305.12
7932,37,1,5,7,2025-06-26,1,5399461.93,5399461.93
7933,6,13,45,9,2022-12-12,1,2604920.76,2604920.76
7934,20,8,2,6,2022-06-22,1,3300757.32,3300757.32
7935,31,3,46,3,2024-04-13,1,3554063.74,3554063.74
7936,17,11,10,6,2023-02-26,1,665356.95,665356.95
7937,18,2,22,6,2025-03-18,1,2322708.53,2322708.53
7938,39,5,35,3,2022-11-19,1,4755579.37,4755579.37
7939,28,8,6,6,2022-08-15,1,1006609.42,1006609.42
7940,20,15,18,4,2025-08-16,1,2503459.33,2503459.33
7941,40,13,32,1,2022-01-23,1,2386414.63,2386414.63
7942,14,3,47,8,2024-08-19,1,1410587.94,1410587.94
7943,41,2,25,6,2025-01-04,1,1693586.92,1693586.92
7944,3,1,39,6,2024-06-15,1,755244.18,755244.18
7945,17,1,37,6,2025-03-28,1,569797.7,569797.7
7946,7,6,33,6,2022-08-28,3,3409408.18,10228224.54
7947,25,5,53,3,2022-08-25,1,3036852.44,3036852.44
7948,5,2,29,1,2022-02-06,1,8672042.41,8672042.41
7949,18,5,16,6,2022-03-02,1,3221296.4,3221296.4
7950,31,1,11,1,2024-02-02,1,2533361.86,2533361.86
7951,2,3,22,3,2023-08-09,1,1408709.67,1408709.67
7952,26,6,31,4,2022-12-16,3,4117913.88,12353741.64
7953,4,3,38,7,2023-10-29,1,1781919.3,1781919.3
7954,7,14,54,8,2024-01-09,2,1516366.8,3032733.6
7955,11,6,35,3,2025-04-15,1,4566497.22,4566497.22
7956,9,2,47,10,2025-09-05,1,1262993.46,1262993.46
7957,24,11,32,3,2022-10-21,2,2832463.49,5664926.98
7958,23,2,32,5,2025-07-16,1,3838879.06,3838879.06
7959,35,1,10,3,2024-09-12,1,2049885.85,2049885.85
7960,9,2,33,9,2025-08-07,2,1286363.56,2572727.12
7961,12,6,44,7,2023-01-05,1,1993357.35,1993357.35
7962,8,1,23,6,2023-09-18,1,808113.57,808113.57
7963,28,4,53,8,2024-11-21,1,3454042.76,3454042.76
7964,29,1,43,2,2022-08-13,3,636050.35,1908151.05
7965,33,2,32,5,2022-10-09,1,1409612.22,1409612.22
7966,21,2,17,7,2022-03-15,1,950233.98,950233.98
7967,34,6,29,6,2022-06-19,1,4030777.41,4030777.41
7968,13,8,18,8,2022-10-16,1,610014.15,610014.15
7969,25,4,13,3,2023-04-19,2,3030629.98,6061259.96
7970,10,2,24,12,2024-07-05,1,4103200.88,4103200.88
7971,26,4,15,12,2023-02-06,2,3689992.42,7379984.84
7972,42,15,8,2,2024-05-10,2,940775.3,1881550.6
7973,12,6,23,9,2022-03-13,1,4416964.58,4416964.58
7974,15,1,6,7,2023-04-02,2,1356459.99,2712919.98
7975,39,3,41,7,2024-02-01,1,4092308.06,4092308.06
7976,15,5,50,1,2023-05-13,1,1420739.61,1420739.61
7977,29,4,9,1,2025-09-17,2,452215.85,904431.7
7978,26,15,53,6,2022-12-25,1,1192032.31,1192032.31
7979,26,11,41,12,2025-02-13,1,3430683.99,3430683.99
7980,28,1,40,7,2024-04-26,1,3341883.79,3341883.79
7981,33,11,48,7,2024-07-16,1,2770376.68,2770376.68
7982,14,5,49,4,2022-06-15,2,1230730.5,2461461.0
7983,6,5,14,6,2023-01-25,1,1212498.41,1212498.41
7984,14,13,9,7,2024-03-06,1,1676936.8,1676936.8
7985,25,2,9,1,2022-06-17,1,3741263.0,3741263.0
7986,35,11,50,3,2025-11-16,1,3604585.45,3604585.45
7987,39,1,25,4,2025-10-29,1,4812579.55,4812579.55
7988,43,3,50,7,2023-06-01,3,2526582.95,7579748.85
7989,39,2,50,5,2025-05-03,1,4123737.36,4123737.36
7990,19,1,19,6,2023-02-12,1,1068789.39,1068789.39
7991,10,11,35,4,2025-09-13,1,3085134.58,3085134.58
7992,10,15,16,2,2022-02-13,1,3474032.43,3474032.43
7993,42,6,7,8,2025-06-30,1,1120720.14,1120720.14
7994,28,2,54,9,2023-05-03,2,2051567.66,4103135.32
7995,30,1,40,10,2022-10-31,1,1292351.25,1292351.25
7996,35,8,9,9,2025-08-03,2,3214470.85,6428941.7
7997,6,1,4,9,2025-05-12,1,1408216.73,1408216.73
7998,20,6,44,7,2024-06-15,1,3042616.07,3042616.07
7999,41,12,16,1,2022-03-09,1,4660617.88,4660617.88
8000,3,1,51,10,2025-07-18,1,819516.88,819516.88
8001,13,3,11,6,2023-06-14,1,521039.98,521039.98
8002,38,6,31,11,2022-09-18,1,2840092.65,2840092.65
8003,19,6,53,9,2023-06-16,1,2460860.48,2460860.48
8004,21,10,19,8,2023-03-15,2,870636.69,1741273.38
8005,43,3,33,6,2025-12-28,3,1025340.03,3076020.09
8006,30,2,43,4,2024-02-02,1,4333754.43,4333754.43
8007,23,6,3,1,2023-03-10,1,3039704.01,3039704.01
8008,32,1,53,5,2023-12-28,1,3402995.01,3402995.01
8009,37,4,10,7,2023-04-12,1,6401266.2,6401266.2
8010,34,4,8,3,2023-07-17,1,4369807.15,4369807.15
8011,41,3,51,4,2024-06-15,2,1586571.49,3173142.98
8012,19,1,23,12,2024-09-22,1,831483.75,831483.75
8013,12,5,40,6,2024-11-14,1,1982280.91,1982280.91
8014,37,2,39,5,2024-03-09,1,5150447.13,5150447.13
8015,18,2,43,9,2025-02-10,1,2441885.49,2441885.49
8016,20,6,53,9,2025-09-20,1,3992184.03,3992184.03
8017,41,2,52,8,2024-02-09,1,4127783.69,4127783.69
8018,39,7,28,4,2024-05-26,1,4888905.92,4888905.92
8019,24,7,3,3,2022-11-24,1,4553361.33,4553361.33
8020,40,15,46,6,2023-11-12,1,5396943.62,5396943.62
8021,33,3,36,12,2022-03-25,1,2492943.76,2492943.76
8022,3,5,11,12,2025-10-12,1,518729.34,518729.34
8023,11,12,19,5,2024-01-21,1,1341459.57,1341459.57
8024,11,6,22,8,2024-08-31,1,4241834.97,4241834.97
8025,8,5,52,9,2022-10-25,1,870070.39,870070.39
8026,3,1,30,6,2022-02-06,1,458422.0,458422.0
8027,29,1,13,3,2024-10-26,1,659419.87,659419.87
8028,4,3,28,9,2024-09-21,1,1327024.87,1327024.87
8029,7,1,19,3,2025-01-17,1,1662277.69,1662277.69
8030,4,3,28,2,2025-06-07,2,1127891.27,2255782.54
8031,33,15,21,1,2024-11-27,1,4298701.33,4298701.33
8032,10,6,8,4,2023-04-28,1,2082566.4,2082566.4
8033,24,5,50,1,2025-03-08,1,2624749.79,2624749.79
8034,22,3,52,4,2024-08-30,1,1081547.04,1081547.04
8035,17,6,21,9,2025-08-14,1,635899.78,635899.78
8036,41,4,10,1,2024-10-07,1,5264703.48,5264703.48
8037,4,4,31,3,2024-03-21,1,1401750.79,1401750.79
8038,18,4,29,5,2024-07-08,1,2508474.71,2508474.71
8039,29,6,22,4,2023-04-30,2,426369.51,852739.02
8040,30,15,18,7,2025-05-29,1,3034518.01,3034518.01
8041,5,6,36,5,2025-12-02,1,9316454.87,9316454.87
8042,8,3,29,9,2022-08-08,1,806963.78,806963.78
8043,26,6,34,7,2025-06-08,1,1651825.79,1651825.79
8044,2,2,42,1,2024-02-19,1,2457750.98,2457750.98
8045,37,2,13,3,2023-02-16,1,1658287.28,1658287.28
8046,13,1,13,3,2024-03-02,1,793821.19,793821.19
8047,12,5,38,12,2024-05-01,1,1848644.91,1848644.91
8048,39,6,8,4,2025-06-07,2,4097998.65,8195997.3
8049,7,9,45,9,2023-06-01,1,3077889.42,3077889.42
8050,24,6,28,1,2025-01-16,1,2626208.02,2626208.02
8051,42,12,10,7,2024-12-23,1,970898.87,970898.87
8052,41,12,20,6,2024-04-19,1,2139008.83,2139008.83
8053,20,1,2,8,2025-09-10,1,3433768.84,3433768.84
8054,1,9,50,8,2024-05-13,1,3915244.25,3915244.25
8055,14,3,43,1,2024-04-06,1,1480192.41,1480192.41
8056,15,3,38,4,2022-10-16,1,1198154.74,1198154.74
8057,4,5,12,5,2022-08-12,2,1571267.35,3142534.7
8058,32,13,43,3,2023-08-11,1,4225350.85,4225350.85
8059,16,1,34,1,2023-07-16,1,571502.52,571502.52
8060,38,2,22,7,2022-03-21,1,3076261.94,3076261.94
8061,34,13,53,2,2022-07-11,1,3734908.4,3734908.4
8062,18,1,3,12,2023-12-11,1,1607840.3,1607840.3
8063,40,15,41,7,2022-12-11,1,4246550.23,4246550.23
8064,36,2,38,3,2022-02-26,1,2334142.88,2334142.88
8065,19,6,9,1,2025-04-22,1,927916.05,927916.05
8066,27,1,14,2,2022-05-15,1,2958500.41,2958500.41
8067,14,1,20,6,2025-04-06,1,948916.2,948916.2
8068,28,1,47,7,2025-03-16,2,3292368.81,6584737.62
8069,31,15,46,11,2022-02-05,2,3633798.43,7267596.86
8070,16,5,20,3,2022-10-27,1,411560.2,411560.2
8071,25,4,33,3,2022-06-07,1,3425888.37,3425888.37
8072,1,2,29,5,2023-07-30,2,1882651.41,3765302.82
8073,9,5,49,1,2025-02-23,2,1416682.02,2833364.04
8074,37,6,41,6,2022-10-30,1,1560688.75,1560688.75
8075,8,3,2,1,2024-04-30,1,632829.52,632829.52
8076,23,2,34,1,2025-03-22,2,1020160.9,2040321.8
8077,19,8,10,1,2025-02-13,1,1437217.83,1437217.83
8078,26,12,43,4,2024-01-11,1,812647.51,812647.51
8079,37,13,10,5,2022-05-21,3,2532457.71,7597373.13
8080,33,6,22,3,2023-03-07,1,2409757.3,2409757.3
8081,28,4,35,5,2023-07-26,1,3559645.77,3559645.77
8082,38,3,16,1,2022-02-21,1,3533683.67,3533683.67
8083,37,1,18,5,2025-02-03,1,5026271.74,5026271.74
8084,26,11,8,6,2024-08-06,1,2137033.4,2137033.4
8085,2,11,54,8,2023-04-18,1,1088151.33,1088151.33
8086,18,3,52,6,2022-08-25,1,3764150.83,3764150.83
8087,26,2,17,1,2023-04-16,1,4159622.43,4159622.43
8088,23,3,44,10,2025-09-11,1,4184858.81,4184858.81
8089,40,2,52,6,2023-12-07,1,6807331.43,6807331.43
8090,33,3,8,3,2022-08-29,2,891574.59,1783149.18
8091,28,1,39,1,2025-07-03,2,1130389.89,2260779.78
8092,36,11,28,1,2024-12-01,3,1996469.11,5989407.33
8093,19,12,4,11,2023-06-04,1,2293895.35,2293895.35
8094,29,5,39,10,2024-02-11,1,736017.02,736017.02
8095,11,3,26,6,2022-08-21,1,3394001.78,3394001.78
8096,26,12,4,1,2024-06-27,1,2079028.34,2079028.34
8097,11,7,31,11,2022-03-15,1,1603978.22,1603978.22
8098,21,11,47,8,2024-10-10,1,1170778.23,1170778.23
8099,23,2,45,9,2023-09-13,1,1751895.72,1751895.72
8100,17,14,15,1,2022-03-31,1,718611.51,718611.51
8101,40,14,29,4,2023-01-10,2,7127015.13,14254030.26
8102,20,5,12,12,2022-07-20,1,2750133.83,2750133.83
8103,15,5,17,1,2025-09-27,1,4187528.99,4187528.99
8104,39,4,34,9,2023-08-02,1,4469951.43,4469951.43
8105,39,2,55,8,2023-10-02,1,4202192.71,4202192.71
8106,42,8,48,6,2023-02-03,2,1809687.27,3619374.54
8107,26,3,4,3,2023-12-23,1,1112763.46,1112763.46
8108,25,1,31,9,2023-06-17,1,976965.51,976965.51
8109,26,13,19,6,2022-07-18,1,3890209.69,3890209.69
8110,7,7,2,7,2022-12-29,1,3948508.0,3948508.0
8111,26,12,20,8,2025-08-11,1,1002266.18,1002266.18
8112,24,6,48,10,2024-06-22,1,2682861.36,2682861.36
8113,26,4,50,8,2024-09-21,1,3912742.67,3912742.67
8114,35,7,31,7,2022-02-27,1,1499372.43,1499372.43
8115,29,6,26,3,2024-12-27,1,441884.26,441884.26
8116,12,3,24,6,2024-07-29,1,2227025.91,2227025.91
8117,10,3,12,4,2024-02-23,2,2215012.74,4430025.48
8118,19,13,15,2,2022-12-02,1,1356724.86,1356724.86
8119,7,1,12,3,2023-04-28,2,4706939.15,9413878.3
8120,42,1,28,1,2024-11-25,1,1796823.28,1796823.28
8121,16,3,19,8,2024-12-18,1,726298.86,726298.86
8122,34,4,31,1,2024-09-26,1,3784961.47,3784961.47
8123,40,2,45,12,2024-09-30,1,6698712.59,6698712.59
8124,19,12,45,1,2025-07-22,1,991197.23,991197.23
8125,29,1,16,3,2023-09-15,1,497615.21,497615.21
8126,4,2,11,3,2022-12-19,1,1657571.96,1657571.96
8127,43,13,30,6,2022-06-12,1,3906627.58,3906627.58
8128,33,4,25,1,2025-05-12,1,3664641.96,3664641.96
8129,28,4,28,8,2025-05-01,1,2621750.88,2621750.88
8130,18,3,18,1,2025-01-22,1,943910.65,943910.65
8131,9,4,14,11,2022-08-16,1,2159057.47,2159057.47
8132,43,8,52,4,2025-06-25,1,1612251.35,1612251.35
8133,33,6,10,6,2022-08-12,2,4030163.08,8060326.16
8134,33,14,36,9,2022-10-23,1,2518606.6,2518606.6
8135,21,5,21,4,2023-12-15,1,1659285.64,1659285.64
8136,27,1,53,6,2023-05-25,1,1339571.53,1339571.53
8137,19,7,33,6,2022-07-27,1,991925.69,991925.69
8138,39,12,54,2,2024-10-05,1,3690372.12,3690372.12
8139,6,6,46,12,2025-11-03,1,2966421.65,2966421.65
8140,25,2,53,3,2022-08-29,1,3879377.14,3879377.14
8141,14,8,1,6,2022-05-16,1,828195.0,828195.0
8142,29,4,23,3,2025-03-06,1,618515.11,618515.11
8143,33,4,30,3,2022-11-18,3,3349522.79,10048568.37
8144,35,4,29,5,2022-02-26,3,2002663.11,6007989.33
8145,6,3,44,7,2023-07-03,1,3447707.18,3447707.18
8146,11,1,48,5,2024-09-20,2,985353.85,1970707.7
8147,17,12,28,1,2023-10-08,1,490912.42,490912.42
8148,43,1,50,1,2022-11-11,1,1519687.24,1519687.24
8149,36,1,23,9,2022-01-14,1,1231350.87,1231350.87
8150,25,11,36,1,2024-05-28,1,943149.5,943149.5
8151,26,3,14,7,2023-03-22,1,3745148.35,3745148.35
8152,28,2,22,12,2025-07-17,1,1413893.8,1413893.8
8153,13,4,31,6,2024-03-07,1,529134.89,529134.89
8154,40,1,34,3,2024-07-14,1,6716129.57,6716129.57
8155,34,8,55,7,2022-02-07,3,3151660.35,9454981.05
8156,32,3,27,6,2023-09-18,1,1062034.86,1062034.86
8157,7,3,47,1,2025-01-04,1,3626371.95,3626371.95
8158,20,9,54,7,2022-02-04,1,2037237.16,2037237.16
8159,19,3,16,9,2025-03-18,1,1651101.04,1651101.04
8160,9,5,55,3,2022-05-07,1,1561596.59,1561596.59
8161,36,2,38,12,2025-12-29,1,2473874.48,2473874.48
8162,18,1,22,10,2024-05-14,1,887974.61,887974.61
8163,20,3,55,3,2022-07-19,1,3382216.4,3382216.4
8164,38,1,44,8,2025-01-05,3,4085964.96,12257894.88
8165,26,8,25,1,2024-04-14,1,4026253.46,4026253.46
8166,26,13,55,6,2025-10-24,2,3023175.16,6046350.32
8167,19,1,46,6,2024-05-27,1,1429669.97,1429669.97
8168,20,13,35,5,2023-08-31,1,3723402.49,3723402.49
8169,27,2,33,10,2022-10-15,1,1726424.68,1726424.68
8170,22,8,31,1,2023-01-12,1,1715284.69,1715284.69
8171,19,6,46,1,2023-11-19,2,1813233.67,3626467.34
8172,25,2,19,2,2024-05-18,2,1937486.33,3874972.66
8173,18,1,21,5,2022-03-30,2,3040528.99,6081057.98
8174,35,2,51,4,2022-05-24,1,3706800.44,3706800.44
8175,35,1,10,8,2022-07-04,1,3564026.56,3564026.56
8176,36,2,45,6,2022-07-06,2,1613885.21,3227770.42
