policy_id,policy_number,product_id,agent_id,region_id,customer_key,inception_date,expiry_date,policy_status,coverage_tier,sum_insured,cancelled_flag
76092,POL00076092,1,92,3,CUST0093671,2024-12-26,2025-11-30,Expired,Basic,694999.57,False
76093,POL00076093,2,110,3,CUST0056027,2024-09-12,2026-08-31,Active,Standard,633758.59,False
76094,POL00076094,7,113,2,CUST0050218,2025-02-12,2026-01-31,Expired,Standard,293542.74,False
76095,POL00076095,1,297,1,CUST0024636,2026-02-09,2027-01-31,Active,Premium,678477.18,False
76096,POL00076096,9,255,1,CUST0000500,2024-07-29,2025-06-30,Expired,Standard,9987952.67,False
76097,POL00076097,1,138,4,CUST0042306,2025-06-06,2026-05-31,Expired,Standard,655510.87,False
76098,POL00076098,1,152,3,CUST0010172,2025-11-01,2026-10-31,Active,Basic,644778.41,False
76099,POL00076099,1,64,2,CUST0033342,2023-10-29,2024-09-30,Expired,Standard,788652.01,False
76100,POL00076100,7,235,2,CUST0090807,2025-12-14,2026-11-30,Active,Basic,377731.26,False
76101,POL00076101,3,10,1,CUST0020194,2024-08-19,2025-07-31,Expired,Standard,1447418.37,False
76102,POL00076102,4,33,2,CUST0095250,2025-02-10,2026-01-31,Expired,Standard,1573244.84,False
76103,POL00076103,7,9,2,CUST0011731,2025-11-19,2026-10-31,Active,Standard,507199.5,False
76104,POL00076104,4,48,4,CUST0013329,2024-04-15,2025-03-31,Expired,Standard,946210.72,False
76105,POL00076105,9,231,3,CUST0018129,2023-10-09,2024-09-30,Expired,Standard,7570040.36,False
76106,POL00076106,1,94,1,CUST0066543,2026-01-23,2026-12-31,Active,Premium,750090.46,False
76107,POL00076107,1,120,4,CUST0079479,2025-10-12,2026-09-30,Cancelled,Standard,672162.7,True
76108,POL00076108,6,80,3,CUST0098452,2023-08-08,2024-07-31,Expired,Standard,774476.54,False
76109,POL00076109,9,69,4,CUST0007183,2025-09-22,2026-08-31,Active,Standard,8305583.97,False
76110,POL00076110,6,193,3,CUST0050975,2024-11-28,2025-10-31,Expired,Premium,658266.68,False
76111,POL00076111,2,19,1,CUST0041800,2025-06-16,2026-05-31,Cancelled,Standard,572693.85,True
76112,POL00076112,7,152,1,CUST0033542,2025-09-21,2026-08-31,Active,Standard,405763.33,False
76113,POL00076113,1,97,1,CUST0093420,2023-08-27,2025-07-31,Expired,Standard,634090.18,False
76114,POL00076114,3,247,1,CUST0034966,2024-04-11,2025-03-31,Expired,Standard,1613720.44,False
76115,POL00076115,6,122,3,CUST0037512,2025-04-14,2026-03-31,Expired,Standard,1069161.48,False
76116,POL00076116,3,260,2,CUST0020624,2025-10-29,2026-09-30,Active,Basic,2075909.31,False
76117,POL00076117,7,399,1,CUST0015629,2025-01-12,2025-12-31,Expired,Premium,480630.2,False
76118,POL00076118,5,74,2,CUST0087350,2024-08-07,2025-07-31,Expired,Standard,554467.94,False
76119,POL00076119,8,44,2,CUST0047393,2024-05-09,2025-04-30,Expired,Standard,6482574.64,False
76120,POL00076120,1,68,2,CUST0011434,2023-07-31,2024-06-30,Expired,Standard,583011.14,False
76121,POL00076121,5,222,1,CUST0045737,2025-05-21,2026-04-30,Expired,Standard,441075.49,False
76122,POL00076122,5,276,4,CUST0082183,2025-10-28,2026-09-30,Active,Standard,585667.8,False
76123,POL00076123,3,203,1,CUST0028458,2025-01-19,2025-12-31,Expired,Premium,1794704.88,False
76124,POL00076124,3,387,3,CUST0016241,2026-01-12,2026-12-31,Active,Basic,1906945.74,False
76125,POL00076125,9,182,1,CUST0011784,2023-12-04,2024-11-30,Cancelled,Basic,9333671.73,True
76126,POL00076126,1,331,2,CUST0020431,2024-09-07,2025-08-31,Expired,Standard,777461.42,False
76127,POL00076127,1,142,4,CUST0082747,2023-07-22,2024-06-30,Expired,Premium,764165.68,False
76128,POL00076128,4,170,3,CUST0017837,2025-07-17,2026-06-30,Active,Premium,847183.1,False
76129,POL00076129,8,180,2,CUST0008459,2024-04-30,2025-03-31,Expired,Standard,3639563.55,False
76130,POL00076130,10,242,1,CUST0006734,2023-10-20,2024-09-30,Expired,Standard,1955512.44,False
76131,POL00076131,8,25,3,CUST0051823,2024-05-07,2025-04-30,Expired,Standard,5649148.77,False
76132,POL00076132,6,167,3,CUST0025739,2025-02-05,2026-01-31,Expired,Basic,1009720.18,False
76133,POL00076133,1,247,3,CUST0041418,2025-09-12,2026-08-31,Active,Standard,721743.24,False
76134,POL00076134,5,260,3,CUST0031520,2023-12-05,2024-11-30,Expired,Standard,359934.51,False
76135,POL00076135,5,352,2,CUST0085761,2024-07-20,2025-06-30,Expired,Premium,487675.87,False
76136,POL00076136,3,57,3,CUST0023833,2023-12-03,2025-11-30,Expired,Premium,1592775.18,False
76137,POL00076137,7,318,3,CUST0047550,2024-12-11,2025-11-30,Expired,Basic,290096.22,False
76138,POL00076138,10,256,3,CUST0012545,2025-07-24,2026-06-30,Active,Standard,2760573.58,False
76139,POL00076139,10,19,3,CUST0084951,2025-07-01,2026-06-30,Active,Premium,2233341.59,False
76140,POL00076140,1,134,2,CUST0059193,2025-03-26,2026-02-28,Expired,Premium,907543.7,False
76141,POL00076141,1,124,1,CUST0017983,2024-11-29,2025-10-31,Expired,Premium,648907.18,False
76142,POL00076142,1,327,1,CUST0071505,2024-05-13,2025-04-30,Expired,Standard,709489.58,False
76143,POL00076143,2,100,2,CUST0046797,2024-08-15,2025-07-31,Expired,Standard,489070.2,False
76144,POL00076144,6,32,4,CUST0095027,2025-12-30,2026-11-30,Active,Premium,586136.43,False
76145,POL00076145,4,24,3,CUST0066936,2023-10-18,2024-09-30,Expired,Basic,881496.68,False
76146,POL00076146,3,384,2,CUST0029222,2024-05-22,2025-04-30,Expired,Premium,1841515.08,False
76147,POL00076147,6,283,2,CUST0062913,2026-02-25,2028-01-31,Active,Standard,570568.46,False
76148,POL00076148,1,94,2,CUST0098915,2023-09-08,2025-08-31,Expired,Standard,861707.82,False
76149,POL00076149,10,4,1,CUST0026494,2025-08-19,2026-07-31,Active,Basic,1837826.85,False
76150,POL00076150,1,277,3,CUST0099205,2025-02-18,2026-01-31,Expired,Standard,808824.3,False
76151,POL00076151,2,179,4,CUST0060996,2024-04-08,2025-03-31,Expired,Basic,568324.27,False
76152,POL00076152,8,229,2,CUST0098467,2024-06-25,2025-05-31,Expired,Standard,3867861.7,False
76153,POL00076153,6,97,1,CUST0085648,2024-08-11,2025-07-31,Expired,Basic,969392.03,False
76154,POL00076154,1,135,2,CUST0096660,2024-07-25,2025-06-30,Expired,Standard,594417.26,False
76155,POL00076155,1,255,1,CUST0020089,2023-07-28,2024-06-30,Expired,Premium,570855.83,False
76156,POL00076156,5,122,2,CUST0081226,2025-03-31,2026-02-28,Expired,Standard,646801.45,False
76157,POL00076157,5,394,4,CUST0036857,2023-11-09,2025-10-31,Cancelled,Basic,411885.37,True
76158,POL00076158,8,64,4,CUST0096612,2024-03-10,2025-02-28,Expired,Standard,3635165.43,False
76159,POL00076159,1,142,1,CUST0006366,2025-05-31,2026-04-30,Expired,Standard,461488.02,False
76160,POL00076160,8,160,2,CUST0083809,2025-03-11,2026-02-28,Expired,Basic,5984793.96,False
76161,POL00076161,2,243,3,CUST0079674,2023-07-10,2024-06-30,Cancelled,Premium,737480.06,True
76162,POL00076162,2,135,3,CUST0083986,2025-01-06,2026-12-31,Active,Premium,735680.55,False
76163,POL00076163,5,176,3,CUST0087937,2024-03-09,2025-02-28,Expired,Standard,491488.68,False
76164,POL00076164,8,4,3,CUST0060101,2024-04-01,2026-03-31,Expired,Basic,6544134.16,False
76165,POL00076165,3,43,2,CUST0010286,2025-01-28,2025-12-31,Expired,Standard,1895942.2,False
76166,POL00076166,1,162,2,CUST0032431,2024-05-04,2025-04-30,Expired,Standard,685428.71,False
76167,POL00076167,5,218,1,CUST0066983,2024-01-06,2024-12-31,Expired,Premium,524226.5,False
76168,POL00076168,4,150,4,CUST0035353,2024-11-05,2026-10-31,Cancelled,Standard,848362.39,True
76169,POL00076169,10,359,2,CUST0012672,2025-12-19,2026-11-30,Active,Standard,2003812.3,False
76170,POL00076170,4,166,1,CUST0016702,2024-02-14,2025-01-31,Expired,Basic,1051625.7,False
76171,POL00076171,5,387,2,CUST0038537,2024-01-20,2025-12-31,Expired,Standard,620664.21,False
76172,POL00076172,8,133,2,CUST0042274,2024-11-21,2025-10-31,Expired,Basic,4183795.72,False
76173,POL00076173,1,308,1,CUST0039943,2023-09-26,2024-08-31,Expired,Basic,847962.92,False
76174,POL00076174,1,7,4,CUST0083828,2024-03-18,2025-02-28,Expired,Standard,808985.94,False
76175,POL00076175,6,326,4,CUST0006244,2023-08-04,2024-07-31,Cancelled,Premium,829708.1,True
76176,POL00076176,5,208,3,CUST0075150,2025-09-14,2026-08-31,Active,Standard,435650.58,False
76177,POL00076177,8,176,2,CUST0021985,2023-09-01,2024-08-31,Expired,Basic,4401870.1,False
76178,POL00076178,1,210,3,CUST0070632,2024-10-09,2025-09-30,Expired,Standard,834096.7,False
76179,POL00076179,3,168,1,CUST0079041,2025-07-19,2026-06-30,Active,Standard,1968462.11,False
76180,POL00076180,1,168,3,CUST0016656,2024-06-12,2025-05-31,Expired,Standard,840622.34,False
76181,POL00076181,6,369,4,CUST0079360,2023-07-06,2024-06-30,Expired,Standard,1074789.35,False
76182,POL00076182,1,188,1,CUST0051364,2025-06-05,2026-05-31,Expired,Basic,807708.78,False
76183,POL00076183,4,18,2,CUST0006483,2024-08-30,2025-07-31,Expired,Standard,1432516.86,False
76184,POL00076184,4,132,4,CUST0086595,2025-09-12,2026-08-31,Active,Standard,1670135.3,False
76185,POL00076185,3,189,2,CUST0077069,2024-09-10,2025-08-31,Expired,Standard,1550052.14,False
76186,POL00076186,1,72,1,CUST0010462,2024-01-17,2024-12-31,Expired,Basic,758171.72,False
76187,POL00076187,5,30,4,CUST0039789,2025-11-06,2026-10-31,Active,Premium,357518.15,False
76188,POL00076188,4,48,2,CUST0020457,2025-12-18,2026-11-30,Active,Standard,1203350.28,False
76189,POL00076189,1,265,1,CUST0099264,2024-01-03,2024-12-31,Expired,Standard,647979.05,False
76190,POL00076190,5,261,3,CUST0000615,2024-09-19,2025-08-31,Expired,Standard,545024.9,False
76191,POL00076191,10,223,2,CUST0008773,2024-05-02,2025-04-30,Expired,Standard,1874108.7,False
76192,POL00076192,9,216,3,CUST0003092,2024-02-15,2025-01-31,Expired,Standard,7256420.15,False
76193,POL00076193,8,23,3,CUST0043797,2023-08-25,2024-07-31,Expired,Premium,6625012.75,False
76194,POL00076194,6,181,2,CUST0074192,2023-07-01,2025-06-30,Expired,Standard,1001505.5,False
76195,POL00076195,7,128,2,CUST0012554,2024-10-19,2025-09-30,Expired,Basic,393760.01,False
76196,POL00076196,6,371,3,CUST0030676,2025-01-14,2025-12-31,Expired,Premium,873711.17,False
76197,POL00076197,3,202,3,CUST0056782,2025-07-12,2026-06-30,Active,Standard,1404921.31,False
76198,POL00076198,1,67,2,CUST0093639,2024-10-17,2025-09-30,Expired,Premium,709528.31,False
76199,POL00076199,6,336,1,CUST0013261,2025-02-15,2026-01-31,Expired,Standard,778348.26,False
76200,POL00076200,5,250,1,CUST0067979,2023-09-22,2024-08-31,Expired,Premium,634145.34,False
76201,POL00076201,7,57,2,CUST0021102,2024-05-04,2026-04-30,Cancelled,Basic,516610.0,True
76202,POL00076202,9,210,1,CUST0020040,2026-01-13,2026-12-31,Active,Basic,5831864.33,False
76203,POL00076203,2,149,1,CUST0062643,2025-05-16,2026-04-30,Expired,Premium,619971.36,False
76204,POL00076204,8,347,2,CUST0076393,2024-03-12,2026-02-28,Expired,Premium,5629147.69,False
76205,POL00076205,1,177,3,CUST0063006,2025-06-11,2026-05-31,Expired,Basic,552720.45,False
76206,POL00076206,1,143,1,CUST0061784,2025-06-16,2026-05-31,Expired,Premium,702932.48,False
76207,POL00076207,3,325,1,CUST0047696,2025-10-31,2026-09-30,Active,Premium,1254160.82,False
76208,POL00076208,9,239,1,CUST0009313,2025-12-14,2026-11-30,Active,Premium,7363278.58,False
76209,POL00076209,10,389,4,CUST0000128,2025-05-22,2026-04-30,Expired,Basic,2285104.63,False
76210,POL00076210,4,101,1,CUST0016326,2024-07-28,2025-06-30,Expired,Premium,1572514.74,False
76211,POL00076211,5,366,2,CUST0037076,2024-03-05,2025-02-28,Expired,Standard,685811.12,False
76212,POL00076212,3,59,1,CUST0022595,2025-09-16,2027-08-31,Active,Premium,1948134.27,False
76213,POL00076213,8,3,1,CUST0091356,2025-03-19,2026-02-28,Expired,Standard,5020112.64,False
76214,POL00076214,8,380,1,CUST0012483,2024-11-13,2026-10-31,Active,Standard,5504778.77,False
76215,POL00076215,1,388,3,CUST0038457,2025-01-07,2025-12-31,Expired,Standard,576922.02,False
76216,POL00076216,1,163,2,CUST0026018,2025-12-25,2026-11-30,Active,Standard,815009.36,False
76217,POL00076217,1,304,3,CUST0047845,2024-05-19,2025-04-30,Expired,Basic,738692.13,False
76218,POL00076218,8,285,3,CUST0047159,2023-12-05,2024-11-30,Expired,Standard,4792793.5,False
76219,POL00076219,6,212,2,CUST0002984,2025-11-20,2026-10-31,Cancelled,Basic,600355.35,True
76220,POL00076220,1,212,1,CUST0062538,2023-12-31,2024-11-30,Expired,Standard,580571.22,False
76221,POL00076221,6,87,2,CUST0058254,2025-05-06,2026-04-30,Expired,Standard,967149.29,False
76222,POL00076222,3,288,3,CUST0078034,2025-06-26,2026-05-31,Expired,Standard,1370251.8,False
76223,POL00076223,5,268,1,CUST0061259,2025-11-05,2027-10-31,Active,Basic,470202.62,False
76224,POL00076224,5,280,3,CUST0080507,2024-03-26,2025-02-28,Expired,Standard,649030.94,False
76225,POL00076225,5,34,1,CUST0049043,2025-02-07,2026-01-31,Expired,Premium,590804.78,False
76226,POL00076226,2,355,2,CUST0020162,2026-02-20,2027-01-31,Active,Standard,550944.3,False
76227,POL00076227,9,231,1,CUST0030985,2023-07-20,2024-06-30,Expired,Premium,5634415.23,False
76228,POL00076228,8,29,4,CUST0017586,2024-02-08,2025-01-31,Expired,Standard,6645321.57,False
76229,POL00076229,1,133,3,CUST0064096,2025-08-01,2027-07-31,Cancelled,Basic,664039.83,True
76230,POL00076230,5,65,3,CUST0085651,2025-09-19,2026-08-31,Active,Premium,494408.36,False
76231,POL00076231,4,105,3,CUST0008178,2023-10-14,2024-09-30,Expired,Standard,1409949.66,False
76232,POL00076232,4,379,4,CUST0002992,2026-03-01,2027-02-28,Active,Basic,1243082.25,False
76233,POL00076233,1,160,2,CUST0028375,2024-03-04,2025-02-28,Expired,Standard,623028.43,False
76234,POL00076234,4,222,2,CUST0043394,2024-11-13,2025-10-31,Expired,Standard,1440865.6,False
76235,POL00076235,6,248,1,CUST0044237,2024-07-28,2025-06-30,Expired,Standard,800067.08,False
76236,POL00076236,1,285,3,CUST0079645,2025-04-25,2026-03-31,Expired,Standard,530748.87,False
76237,POL00076237,3,316,3,CUST0048665,2025-11-15,2026-10-31,Active,Standard,1494610.59,False
76238,POL00076238,5,216,3,CUST0059307,2025-04-28,2026-03-31,Cancelled,Standard,391771.35,True
76239,POL00076239,1,351,1,CUST0001395,2023-12-21,2024-11-30,Expired,Standard,740382.77,False
76240,POL00076240,10,218,2,CUST0088781,2023-07-08,2024-06-30,Expired,Premium,1801442.12,False
76241,POL00076241,5,340,3,CUST0052124,2023-10-04,2024-09-30,Expired,Standard,404147.92,False
76242,POL00076242,5,90,2,CUST0099833,2025-01-04,2025-12-31,Expired,Basic,588088.85,False
76243,POL00076243,3,276,4,CUST0084851,2024-09-17,2026-08-31,Active,Premium,1997771.51,False
76244,POL00076244,1,346,1,CUST0035207,2024-07-01,2025-06-30,Expired,Standard,749999.39,False
76245,POL00076245,8,3,1,CUST0092981,2023-10-29,2024-09-30,Expired,Standard,4795753.58,False
76246,POL00076246,1,393,1,CUST0035632,2025-10-08,2026-09-30,Active,Standard,497036.1,False
76247,POL00076247,6,297,1,CUST0045815,2025-04-10,2026-03-31,Expired,Premium,846192.62,False
76248,POL00076248,1,328,4,CUST0097608,2024-01-18,2024-12-31,Expired,Standard,620393.48,False
76249,POL00076249,6,94,1,CUST0097686,2025-09-17,2026-08-31,Active,Premium,658798.62,False
76250,POL00076250,3,209,2,CUST0016025,2025-06-29,2026-05-31,Expired,Standard,1702709.66,False
76251,POL00076251,3,118,3,CUST0032322,2024-08-16,2025-07-31,Expired,Standard,1251224.29,False
76252,POL00076252,10,78,3,CUST0083249,2023-12-10,2024-11-30,Expired,Basic,1604102.88,False
76253,POL00076253,10,278,4,CUST0066946,2023-09-22,2024-08-31,Expired,Basic,2181538.92,False
76254,POL00076254,1,387,1,CUST0076161,2025-06-16,2026-05-31,Expired,Basic,736941.76,False
76255,POL00076255,8,286,2,CUST0065503,2025-09-01,2026-08-31,Active,Standard,6785500.29,False
76256,POL00076256,1,112,4,CUST0025142,2024-04-28,2025-03-31,Expired,Standard,761247.12,False
76257,POL00076257,5,131,4,CUST0076332,2024-06-17,2025-05-31,Expired,Basic,385957.46,False
76258,POL00076258,7,281,2,CUST0053496,2025-05-31,2026-04-30,Expired,Standard,310744.18,False
76259,POL00076259,2,39,4,CUST0072373,2024-04-14,2025-03-31,Expired,Standard,671878.69,False
76260,POL00076260,6,103,3,CUST0014226,2024-01-22,2024-12-31,Cancelled,Basic,769435.38,True
76261,POL00076261,5,188,3,CUST0064431,2025-01-26,2026-12-31,Active,Basic,374525.32,False
76262,POL00076262,3,375,4,CUST0002518,2025-09-06,2026-08-31,Active,Basic,1177527.89,False
76263,POL00076263,8,260,2,CUST0030588,2024-10-10,2025-09-30,Expired,Premium,5635938.13,False
76264,POL00076264,5,123,2,CUST0030468,2024-02-22,2025-01-31,Expired,Basic,406384.69,False
76265,POL00076265,6,353,2,CUST0039847,2023-10-20,2025-09-30,Expired,Premium,953134.56,False
76266,POL00076266,1,358,2,CUST0007677,2024-12-25,2025-11-30,Expired,Standard,607825.91,False
76267,POL00076267,1,147,1,CUST0092731,2024-04-07,2025-03-31,Expired,Standard,522778.37,False
76268,POL00076268,5,377,2,CUST0023788,2024-10-09,2025-09-30,Expired,Standard,522063.29,False
76269,POL00076269,7,108,3,CUST0038401,2023-09-02,2024-08-31,Expired,Basic,463343.26,False
76270,POL00076270,6,26,2,CUST0057820,2024-12-12,2025-11-30,Expired,Standard,913013.37,False
76271,POL00076271,3,166,1,CUST0022826,2024-06-10,2026-05-31,Expired,Standard,1281023.33,False
76272,POL00076272,7,180,2,CUST0042818,2024-07-02,2025-06-30,Expired,Premium,544375.38,False
76273,POL00076273,8,168,2,CUST0097976,2025-01-29,2025-12-31,Expired,Premium,5794093.8,False
76274,POL00076274,5,35,2,CUST0022480,2025-03-09,2026-02-28,Expired,Standard,493635.84,False
76275,POL00076275,1,169,1,CUST0011053,2025-03-06,2026-02-28,Expired,Premium,678518.53,False
76276,POL00076276,5,278,1,CUST0050142,2023-10-10,2024-09-30,Expired,Basic,533339.48,False
76277,POL00076277,2,220,1,CUST0098752,2024-10-12,2025-09-30,Expired,Standard,546939.5,False
76278,POL00076278,2,381,4,CUST0096512,2024-07-06,2025-06-30,Expired,Standard,670621.82,False
76279,POL00076279,8,283,4,CUST0012382,2025-04-29,2026-03-31,Expired,Standard,5208614.9,False
76280,POL00076280,10,93,1,CUST0038146,2024-10-08,2025-09-30,Expired,Standard,1763177.38,False
76281,POL00076281,6,350,1,CUST0093284,2024-05-13,2025-04-30,Expired,Standard,819389.75,False
76282,POL00076282,2,286,1,CUST0023708,2025-10-05,2026-09-30,Active,Basic,593154.37,False
76283,POL00076283,1,179,2,CUST0088294,2023-07-29,2025-06-30,Expired,Basic,649912.45,False
76284,POL00076284,1,5,1,CUST0062212,2024-01-20,2024-12-31,Expired,Standard,794152.79,False
76285,POL00076285,1,160,1,CUST0027961,2024-10-24,2025-09-30,Expired,Basic,529442.59,False
76286,POL00076286,1,380,2,CUST0091319,2023-07-10,2024-06-30,Expired,Premium,539065.99,False
76287,POL00076287,5,389,4,CUST0023807,2025-05-29,2026-04-30,Expired,Standard,402077.54,False
76288,POL00076288,1,196,2,CUST0058302,2024-02-20,2025-01-31,Expired,Standard,657394.21,False
76289,POL00076289,1,65,1,CUST0071778,2025-08-23,2026-07-31,Active,Standard,853051.64,False
76290,POL00076290,10,196,3,CUST0056145,2025-09-28,2026-08-31,Active,Standard,1712464.76,False
76291,POL00076291,6,84,1,CUST0008038,2023-08-20,2025-07-31,Expired,Standard,584419.44,False
76292,POL00076292,5,173,2,CUST0013264,2023-08-10,2024-07-31,Expired,Standard,673645.72,False
76293,POL00076293,4,173,2,CUST0035002,2024-12-27,2025-11-30,Expired,Standard,946373.7,False
76294,POL00076294,9,28,2,CUST0005579,2025-04-15,2026-03-31,Expired,Standard,9434392.31,False
76295,POL00076295,5,44,1,CUST0036093,2023-10-17,2024-09-30,Expired,Standard,628332.23,False
76296,POL00076296,1,257,2,CUST0010696,2023-07-26,2024-06-30,Expired,Basic,463709.53,False
76297,POL00076297,5,121,3,CUST0013710,2023-10-15,2024-09-30,Expired,Standard,685411.24,False
76298,POL00076298,3,274,3,CUST0085579,2025-08-03,2026-07-31,Cancelled,Premium,1724229.35,True
76299,POL00076299,10,125,3,CUST0049473,2024-01-21,2024-12-31,Cancelled,Premium,1516152.07,True
76300,POL00076300,3,23,2,CUST0095548,2025-07-17,2026-06-30,Active,Basic,1927275.57,False
76301,POL00076301,6,204,4,CUST0077847,2024-07-30,2025-06-30,Expired,Standard,569039.66,False
76302,POL00076302,7,171,2,CUST0021903,2024-06-06,2025-05-31,Expired,Standard,463966.0,False
76303,POL00076303,1,364,2,CUST0088390,2025-02-08,2026-01-31,Expired,Standard,482328.39,False
76304,POL00076304,9,364,1,CUST0024375,2025-10-11,2026-09-30,Active,Basic,9852165.03,False
76305,POL00076305,4,363,4,CUST0034987,2025-01-27,2025-12-31,Expired,Standard,1095878.2,False
76306,POL00076306,7,356,2,CUST0082685,2024-08-14,2025-07-31,Expired,Basic,336971.05,False
76307,POL00076307,5,103,1,CUST0076228,2023-11-07,2024-10-31,Expired,Basic,492516.39,False
76308,POL00076308,3,258,3,CUST0075247,2024-11-18,2025-10-31,Expired,Basic,1085741.45,False
76309,POL00076309,1,113,2,CUST0014952,2025-12-24,2026-11-30,Active,Premium,754603.23,False
76310,POL00076310,1,251,3,CUST0094166,2025-04-23,2026-03-31,Expired,Standard,544185.23,False
76311,POL00076311,6,307,2,CUST0057704,2025-02-05,2026-01-31,Expired,Standard,1066495.22,False
76312,POL00076312,1,284,3,CUST0026391,2024-08-22,2025-07-31,Expired,Standard,650799.72,False
76313,POL00076313,1,109,1,CUST0073073,2023-10-13,2024-09-30,Expired,Premium,457551.75,False
76314,POL00076314,4,102,4,CUST0043416,2026-01-08,2026-12-31,Active,Standard,1550208.41,False
76315,POL00076315,1,330,3,CUST0065009,2025-04-22,2026-03-31,Expired,Basic,524436.22,False
76316,POL00076316,4,33,2,CUST0036627,2026-01-09,2027-12-31,Active,Basic,1613791.42,False
76317,POL00076317,2,261,4,CUST0099684,2023-12-08,2024-11-30,Expired,Standard,590838.24,False
76318,POL00076318,1,199,4,CUST0017865,2023-11-11,2024-10-31,Expired,Basic,643581.78,False
76319,POL00076319,6,169,3,CUST0019921,2023-11-20,2024-10-31,Cancelled,Premium,655830.5,True
76320,POL00076320,1,123,2,CUST0093096,2024-11-12,2026-10-31,Active,Standard,847608.01,False
76321,POL00076321,1,179,4,CUST0098725,2025-12-16,2026-11-30,Active,Premium,783599.95,False
76322,POL00076322,1,220,1,CUST0060179,2025-02-23,2026-01-31,Expired,Premium,728479.6,False
76323,POL00076323,1,39,3,CUST0056807,2024-10-09,2025-09-30,Expired,Standard,690113.23,False
76324,POL00076324,1,284,2,CUST0084213,2025-06-30,2026-05-31,Expired,Basic,593854.06,False
76325,POL00076325,6,46,4,CUST0091245,2026-01-24,2026-12-31,Active,Premium,1025675.08,False
76326,POL00076326,4,308,2,CUST0081202,2025-01-01,2025-12-31,Expired,Premium,893565.42,False
76327,POL00076327,1,164,3,CUST0040425,2024-04-25,2025-03-31,Expired,Basic,909970.3,False
76328,POL00076328,3,310,4,CUST0032415,2023-10-06,2024-09-30,Expired,Basic,1850592.88,False
76329,POL00076329,7,101,1,CUST0038991,2023-07-13,2024-06-30,Expired,Basic,448959.22,False
76330,POL00076330,3,339,1,CUST0085920,2025-10-10,2026-09-30,Active,Basic,1050536.82,False
76331,POL00076331,10,72,3,CUST0082735,2024-06-14,2025-05-31,Cancelled,Basic,1730224.21,True
76332,POL00076332,1,311,2,CUST0045166,2024-09-24,2025-08-31,Expired,Standard,637557.96,False
76333,POL00076333,5,185,3,CUST0054075,2025-01-14,2025-12-31,Expired,Standard,353001.8,False
76334,POL00076334,4,17,2,CUST0071637,2023-12-21,2024-11-30,Expired,Premium,1670343.74,False
76335,POL00076335,5,161,3,CUST0080591,2025-07-12,2026-06-30,Active,Premium,658597.45,False
76336,POL00076336,4,170,2,CUST0034272,2026-01-14,2026-12-31,Active,Standard,962603.38,False
76337,POL00076337,4,385,2,CUST0092252,2024-03-16,2025-02-28,Expired,Premium,1276470.76,False
76338,POL00076338,8,196,4,CUST0059392,2024-05-27,2025-04-30,Expired,Basic,5459392.25,False
76339,POL00076339,2,169,2,CUST0069687,2025-06-15,2026-05-31,Expired,Basic,576465.56,False
76340,POL00076340,5,288,2,CUST0035406,2023-11-24,2024-10-31,Expired,Standard,375804.72,False
76341,POL00076341,1,104,1,CUST0044461,2025-04-27,2026-03-31,Expired,Basic,597677.57,False
76342,POL00076342,2,297,1,CUST0023485,2024-10-08,2025-09-30,Expired,Standard,450554.24,False
76343,POL00076343,4,309,3,CUST0053598,2024-05-16,2025-04-30,Expired,Standard,1534014.75,False
76344,POL00076344,6,244,1,CUST0050685,2023-07-21,2024-06-30,Expired,Basic,1075642.12,False
76345,POL00076345,9,227,1,CUST0076595,2024-04-30,2025-03-31,Expired,Standard,6691304.87,False
76346,POL00076346,6,250,2,CUST0072135,2025-02-01,2026-01-31,Expired,Premium,1030105.83,False
76347,POL00076347,5,49,2,CUST0003212,2023-12-15,2025-11-30,Expired,Standard,684863.31,False
76348,POL00076348,3,138,1,CUST0024197,2025-03-28,2026-02-28,Expired,Standard,1275003.78,False
76349,POL00076349,1,166,2,CUST0018260,2025-12-31,2026-11-30,Active,Standard,542872.04,False
76350,POL00076350,6,374,1,CUST0054183,2023-12-12,2024-11-30,Expired,Basic,647780.7,False
76351,POL00076351,2,375,2,CUST0046288,2023-08-31,2025-07-31,Expired,Standard,680847.88,False
76352,POL00076352,8,79,1,CUST0040068,2023-08-22,2024-07-31,Expired,Standard,6420623.99,False
76353,POL00076353,8,180,3,CUST0020459,2024-05-28,2025-04-30,Expired,Basic,6559306.23,False
76354,POL00076354,1,88,4,CUST0042359,2025-12-26,2026-11-30,Active,Premium,576885.25,False
76355,POL00076355,1,47,3,CUST0006728,2024-11-08,2025-10-31,Expired,Standard,485326.74,False
76356,POL00076356,3,364,1,CUST0045462,2023-12-24,2024-11-30,Expired,Premium,1521335.92,False
76357,POL00076357,1,310,2,CUST0051842,2026-02-13,2027-01-31,Active,Standard,541856.51,False
76358,POL00076358,1,175,1,CUST0032695,2025-07-31,2026-06-30,Active,Standard,792142.82,False
76359,POL00076359,3,256,2,CUST0053182,2025-07-28,2026-06-30,Active,Basic,1164949.43,False
76360,POL00076360,6,200,2,CUST0049214,2026-01-06,2026-12-31,Active,Premium,581822.63,False
76361,POL00076361,1,177,1,CUST0047396,2024-05-17,2025-04-30,Expired,Standard,572684.13,False
76362,POL00076362,9,10,2,CUST0075701,2024-08-23,2025-07-31,Expired,Standard,8433259.34,False
