policy_id,policy_number,product_id,agent_id,region_id,customer_key,inception_date,expiry_date,policy_status,coverage_tier,sum_insured,cancelled_flag
3528,POL00003528,1,102,1,CUST0002758,2024-05-16,2025-04-30,Expired,Standard,785508.26,False
3529,POL00003529,1,60,1,CUST0001365,2024-02-17,2025-01-31,Expired,Premium,637589.96,False
3530,POL00003530,2,73,2,CUST0003764,2024-09-30,2025-08-31,Expired,Basic,517918.54,False
3531,POL00003531,5,33,3,CUST0000926,2025-01-28,2025-12-31,Expired,Standard,471843.05,False
3532,POL00003532,5,44,3,CUST0001579,2023-08-19,2024-07-31,Expired,Basic,511522.03,False
3533,POL00003533,7,33,3,CUST0001114,2026-02-24,2027-01-31,Active,Standard,511974.06,False
3534,POL00003534,3,77,3,CUST0000104,2023-09-02,2024-08-31,Expired,Standard,1987688.37,False
3535,POL00003535,1,82,1,CUST0003673,2025-07-27,2026-06-30,Active,Standard,650893.41,False
3536,POL00003536,7,80,1,CUST0003610,2025-07-30,2026-06-30,Active,Basic,537136.51,False
3537,POL00003537,4,30,2,CUST0002810,2024-07-23,2025-06-30,Expired,Basic,1062102.86,False
3538,POL00003538,5,60,3,CUST0002383,2026-01-27,2026-12-31,Active,Standard,610111.49,False
3539,POL00003539,2,51,4,CUST0000105,2025-08-14,2026-07-31,Active,Standard,744654.88,False
3540,POL00003540,7,109,4,CUST0003667,2024-09-09,2025-08-31,Expired,Standard,452478.31,False
3541,POL00003541,6,18,2,CUST0001203,2024-11-12,2026-10-31,Active,Basic,957422.93,False
3542,POL00003542,1,44,3,CUST0003818,2024-03-15,2025-02-28,Expired,Standard,768037.48,False
3543,POL00003543,2,32,2,CUST0001135,2025-05-14,2027-04-30,Active,Standard,690845.61,False
3544,POL00003544,7,26,2,CUST0000445,2023-08-16,2024-07-31,Cancelled,Standard,468982.82,True
3545,POL00003545,6,115,3,CUST0003377,2024-07-06,2026-06-30,Active,Standard,992846.97,False
3546,POL00003546,3,99,1,CUST0001337,2023-07-01,2025-06-30,Expired,Standard,2007520.53,False
3547,POL00003547,1,1,4,CUST0002570,2024-11-17,2025-10-31,Expired,Standard,618617.88,False
3548,POL00003548,1,42,2,CUST0002590,2025-02-02,2027-01-31,Cancelled,Basic,724541.6,True
3549,POL00003549,5,63,3,CUST0002692,2026-02-03,2027-01-31,Active,Premium,566124.05,False
3550,POL00003550,9,70,2,CUST0000629,2025-04-28,2026-03-31,Expired,Premium,6477861.3,False
3551,POL00003551,3,56,3,CUST0000181,2023-11-13,2024-10-31,Expired,Premium,1848080.49,False
3552,POL00003552,6,36,3,CUST0001246,2024-07-22,2025-06-30,Expired,Standard,974161.01,False
3553,POL00003553,2,105,3,CUST0003627,2025-05-27,2026-04-30,Expired,Standard,669550.5,False
3554,POL00003554,8,24,1,CUST0003359,2025-10-11,2026-09-30,Active,Standard,5815106.46,False
3555,POL00003555,10,19,1,CUST0002956,2023-11-23,2024-10-31,Expired,Premium,1476754.71,False
3556,POL00003556,3,94,4,CUST0001531,2024-04-06,2026-03-31,Expired,Premium,1713480.25,False
3557,POL00003557,2,91,3,CUST0003072,2024-10-17,2025-09-30,Expired,Premium,666938.34,False
3558,POL00003558,7,21,2,CUST0000332,2025-04-09,2026-03-31,Expired,Standard,352118.13,False
3559,POL00003559,1,42,2,CUST0001316,2025-10-23,2026-09-30,Active,Standard,489532.24,False
3560,POL00003560,1,106,1,CUST0001450,2024-12-02,2025-11-30,Expired,Standard,639153.55,False
3561,POL00003561,1,68,3,CUST0003891,2025-05-20,2027-04-30,Active,Premium,777462.12,False
3562,POL00003562,1,68,2,CUST0000794,2024-04-17,2025-03-31,Expired,Basic,569940.6,False
3563,POL00003563,8,110,2,CUST0000587,2024-12-19,2026-11-30,Active,Standard,6209052.34,False
3564,POL00003564,2,39,4,CUST0000398,2024-10-26,2025-09-30,Expired,Standard,560171.77,False
3565,POL00003565,1,118,2,CUST0000109,2024-09-07,2025-08-31,Expired,Standard,777385.52,False
3566,POL00003566,6,85,3,CUST0000059,2024-12-04,2025-11-30,Expired,Standard,717527.2,False
3567,POL00003567,1,87,1,CUST0002605,2024-01-27,2024-12-31,Expired,Basic,577543.25,False
3568,POL00003568,4,120,2,CUST0002882,2023-11-15,2024-10-31,Cancelled,Standard,1095415.92,True
3569,POL00003569,4,15,1,CUST0001190,2024-10-13,2025-09-30,Expired,Standard,1031228.32,False
3570,POL00003570,1,51,3,CUST0002156,2025-10-08,2026-09-30,Active,Premium,564715.0,False
3571,POL00003571,6,74,2,CUST0003663,2024-07-01,2025-06-30,Expired,Standard,744868.74,False
3572,POL00003572,1,62,3,CUST0001611,2025-01-15,2025-12-31,Cancelled,Premium,490863.48,True
3573,POL00003573,2,118,1,CUST0001631,2024-10-24,2025-09-30,Expired,Basic,456400.82,False
3574,POL00003574,2,27,3,CUST0000839,2023-08-10,2024-07-31,Expired,Basic,477417.14,False
3575,POL00003575,4,40,2,CUST0000988,2024-11-12,2025-10-31,Cancelled,Standard,1188971.94,True
3576,POL00003576,3,31,2,CUST0002340,2024-02-11,2025-01-31,Expired,Standard,1845493.19,False
3577,POL00003577,3,66,3,CUST0003723,2025-01-26,2025-12-31,Expired,Standard,1611238.65,False
3578,POL00003578,1,1,1,CUST0002281,2024-05-01,2025-04-30,Expired,Premium,898888.44,False
3579,POL00003579,1,32,2,CUST0000279,2025-11-15,2026-10-31,Active,Premium,716140.97,False
3580,POL00003580,9,88,4,CUST0002020,2025-08-17,2026-07-31,Active,Standard,8253760.68,False
3581,POL00003581,3,38,3,CUST0002466,2024-12-02,2026-11-30,Active,Standard,1649409.87,False
3582,POL00003582,4,68,1,CUST0002851,2024-06-16,2025-05-31,Expired,Premium,1666494.62,False
3583,POL00003583,7,65,4,CUST0003591,2024-10-18,2026-09-30,Active,Standard,322201.92,False
3584,POL00003584,3,19,3,CUST0002006,2024-03-04,2025-02-28,Expired,Basic,1189402.7,False
3585,POL00003585,6,118,2,CUST0001906,2025-12-25,2026-11-30,Active,Standard,1034378.21,False
3586,POL00003586,4,105,4,CUST0002084,2024-06-29,2025-05-31,Expired,Standard,1667345.53,False
3587,POL00003587,1,25,2,CUST0001457,2025-01-22,2025-12-31,Expired,Basic,846022.08,False
3588,POL00003588,8,80,4,CUST0000518,2025-11-28,2027-10-31,Active,Premium,4154524.99,False
3589,POL00003589,6,67,2,CUST0003012,2023-08-13,2025-07-31,Expired,Basic,1041878.42,False
3590,POL00003590,4,52,4,CUST0001923,2024-11-03,2025-10-31,Expired,Standard,1003134.92,False
3591,POL00003591,4,63,2,CUST0001388,2023-08-18,2024-07-31,Expired,Standard,1027373.03,False
3592,POL00003592,2,113,4,CUST0003521,2026-01-10,2026-12-31,Active,Basic,458387.34,False
3593,POL00003593,1,13,2,CUST0001495,2024-06-27,2025-05-31,Expired,Standard,510831.88,False
3594,POL00003594,6,33,3,CUST0001609,2023-07-02,2024-06-30,Expired,Premium,781026.82,False
3595,POL00003595,6,51,1,CUST0001364,2024-08-27,2025-07-31,Expired,Standard,881812.39,False
3596,POL00003596,10,20,1,CUST0003582,2023-12-07,2024-11-30,Expired,Basic,2379188.16,False
3597,POL00003597,6,76,3,CUST0001030,2024-08-13,2025-07-31,Expired,Premium,779447.71,False
3598,POL00003598,5,101,2,CUST0002443,2024-09-03,2025-08-31,Expired,Standard,689481.48,False
3599,POL00003599,4,62,1,CUST0001202,2023-09-05,2024-08-31,Expired,Basic,867749.31,False
3600,POL00003600,1,88,2,CUST0002937,2024-01-21,2024-12-31,Expired,Basic,613116.18,False
3601,POL00003601,9,100,3,CUST0000206,2023-07-23,2024-06-30,Expired,Premium,9172203.28,False
3602,POL00003602,1,75,4,CUST0003233,2025-02-18,2026-01-31,Expired,Standard,722315.4,False
3603,POL00003603,2,50,1,CUST0002470,2025-04-11,2026-03-31,Expired,Standard,404508.02,False
3604,POL00003604,7,55,3,CUST0003683,2025-10-06,2026-09-30,Active,Standard,328565.83,False
3605,POL00003605,9,25,3,CUST0003527,2025-12-03,2026-11-30,Active,Basic,7337950.14,False
3606,POL00003606,9,72,4,CUST0002053,2025-12-17,2026-11-30,Cancelled,Standard,10401918.29,True
3607,POL00003607,6,61,2,CUST0002601,2025-10-18,2026-09-30,Active,Standard,567455.92,False
3608,POL00003608,1,85,3,CUST0001204,2024-01-25,2024-12-31,Expired,Standard,484357.97,False
3609,POL00003609,7,40,1,CUST0002505,2025-02-22,2026-01-31,Cancelled,Premium,405344.95,True
3610,POL00003610,3,25,3,CUST0000013,2024-01-05,2024-12-31,Expired,Standard,1378971.26,False
3611,POL00003611,3,54,1,CUST0002359,2024-04-11,2025-03-31,Expired,Standard,1363487.92,False
3612,POL00003612,4,74,2,CUST0002530,2025-05-13,2026-04-30,Cancelled,Standard,1045202.66,True
3613,POL00003613,7,96,1,CUST0002946,2024-05-05,2025-04-30,Expired,Premium,388619.92,False
3614,POL00003614,5,34,3,CUST0003971,2023-09-19,2024-08-31,Expired,Basic,695423.08,False
3615,POL00003615,5,95,1,CUST0002903,2024-09-21,2025-08-31,Expired,Standard,577618.14,False
3616,POL00003616,10,29,4,CUST0001063,2024-03-18,2025-02-28,Expired,Standard,2736748.72,False
3617,POL00003617,1,3,3,CUST0002960,2025-02-04,2026-01-31,Expired,Basic,560045.78,False
3618,POL00003618,1,32,1,CUST0001412,2025-04-26,2026-03-31,Expired,Basic,830951.24,False
3619,POL00003619,1,22,3,CUST0003933,2023-08-22,2024-07-31,Expired,Standard,703315.58,False
3620,POL00003620,2,85,1,CUST0003289,2024-07-16,2025-06-30,Expired,Standard,496407.44,False
3621,POL00003621,2,27,2,CUST0003111,2025-01-27,2026-12-31,Active,Premium,463981.54,False
3622,POL00003622,4,14,4,CUST0001940,2025-09-05,2026-08-31,Active,Premium,1522702.24,False
3623,POL00003623,5,33,3,CUST0002290,2024-11-17,2026-10-31,Active,Standard,658775.98,False
3624,POL00003624,4,80,3,CUST0001396,2024-05-04,2025-04-30,Expired,Premium,1399097.34,False
3625,POL00003625,7,13,2,CUST0000765,2026-02-25,2027-01-31,Active,Premium,463418.17,False
3626,POL00003626,5,113,1,CUST0001563,2025-02-08,2026-01-31,Expired,Standard,408285.07,False
3627,POL00003627,2,85,4,CUST0000454,2026-01-03,2026-12-31,Active,Basic,434043.02,False
3628,POL00003628,3,101,1,CUST0003103,2024-10-16,2025-09-30,Expired,Premium,1536267.95,False
3629,POL00003629,1,29,4,CUST0002869,2023-11-27,2025-10-31,Expired,Premium,536370.29,False
3630,POL00003630,8,47,4,CUST0003488,2024-12-14,2025-11-30,Expired,Standard,4622710.41,False
3631,POL00003631,4,80,3,CUST0001851,2024-11-17,2025-10-31,Expired,Premium,1144818.04,False
3632,POL00003632,8,102,1,CUST0002822,2024-10-12,2026-09-30,Active,Basic,5615817.31,False
3633,POL00003633,6,69,3,CUST0001228,2023-07-29,2024-06-30,Expired,Standard,1096467.05,False
3634,POL00003634,7,50,1,CUST0003365,2025-09-20,2026-08-31,Active,Standard,534774.46,False
3635,POL00003635,6,10,3,CUST0002418,2024-08-29,2026-07-31,Active,Standard,838163.27,False
3636,POL00003636,7,12,4,CUST0001423,2026-01-27,2026-12-31,Active,Basic,545379.83,False
3637,POL00003637,6,80,2,CUST0000491,2023-10-16,2024-09-30,Expired,Basic,754809.42,False
3638,POL00003638,5,115,3,CUST0000416,2026-02-04,2027-01-31,Active,Premium,603207.49,False
3639,POL00003639,5,32,1,CUST0002559,2025-01-21,2025-12-31,Expired,Standard,350692.07,False
3640,POL00003640,1,28,2,CUST0003434,2025-05-31,2027-04-30,Active,Basic,840329.15,False
3641,POL00003641,1,67,3,CUST0002769,2023-09-22,2024-08-31,Expired,Standard,691314.82,False
3642,POL00003642,3,22,2,CUST0003984,2025-03-15,2026-02-28,Expired,Standard,1281223.2,False
3643,POL00003643,8,82,4,CUST0001558,2023-11-03,2024-10-31,Expired,Standard,5692312.97,False
3644,POL00003644,3,56,2,CUST0002281,2024-03-31,2025-02-28,Expired,Standard,1560232.35,False
3645,POL00003645,5,110,1,CUST0003438,2024-12-10,2025-11-30,Expired,Basic,528566.99,False
3646,POL00003646,2,2,2,CUST0002536,2025-03-22,2027-02-28,Active,Premium,751110.78,False
3647,POL00003647,1,46,1,CUST0001030,2024-04-15,2025-03-31,Expired,Premium,730263.17,False
3648,POL00003648,6,107,2,CUST0000600,2024-09-12,2026-08-31,Active,Standard,632016.15,False
3649,POL00003649,6,106,3,CUST0002594,2024-12-11,2026-11-30,Active,Premium,912946.76,False
3650,POL00003650,9,89,4,CUST0001155,2025-09-07,2026-08-31,Active,Basic,8787544.21,False
3651,POL00003651,3,112,2,CUST0002542,2024-08-05,2025-07-31,Expired,Standard,1295940.2,False
3652,POL00003652,4,76,1,CUST0001123,2024-09-05,2025-08-31,Expired,Premium,1164874.6,False
3653,POL00003653,1,70,3,CUST0001854,2024-08-11,2025-07-31,Expired,Standard,593520.25,False
3654,POL00003654,3,108,2,CUST0003692,2024-09-20,2025-08-31,Expired,Basic,1800009.75,False
3655,POL00003655,4,74,2,CUST0001777,2023-09-18,2024-08-31,Expired,Standard,1156329.02,False
3656,POL00003656,6,61,3,CUST0002446,2026-01-16,2026-12-31,Active,Standard,648735.41,False
3657,POL00003657,6,67,2,CUST0003098,2025-01-17,2025-12-31,Expired,Basic,1059182.32,False
3658,POL00003658,3,44,1,CUST0001681,2023-09-03,2024-08-31,Expired,Standard,1588944.96,False
3659,POL00003659,6,85,4,CUST0001512,2023-08-26,2024-07-31,Cancelled,Standard,986953.11,True
3660,POL00003660,8,95,2,CUST0000337,2024-02-22,2025-01-31,Expired,Standard,5342962.89,False
3661,POL00003661,5,14,1,CUST0003431,2024-01-01,2024-12-31,Expired,Standard,408349.0,False
3662,POL00003662,1,52,2,CUST0003297,2025-06-30,2026-05-31,Expired,Basic,470632.56,False
3663,POL00003663,8,18,3,CUST0003988,2024-09-24,2025-08-31,Expired,Standard,4619424.66,False
3664,POL00003664,6,99,1,CUST0003049,2024-05-13,2025-04-30,Expired,Basic,693417.94,False
3665,POL00003665,1,118,4,CUST0003042,2024-05-15,2025-04-30,Expired,Basic,554821.34,False
3666,POL00003666,2,17,1,CUST0000713,2023-10-22,2024-09-30,Expired,Basic,656639.09,False
3667,POL00003667,5,75,3,CUST0002690,2025-05-05,2026-04-30,Expired,Basic,515743.01,False
3668,POL00003668,8,79,2,CUST0003908,2025-02-19,2026-01-31,Expired,Premium,6068714.06,False
3669,POL00003669,4,115,3,CUST0001135,2023-08-04,2025-07-31,Expired,Standard,897753.76,False
3670,POL00003670,1,36,1,CUST0002689,2023-09-01,2024-08-31,Expired,Standard,896002.57,False
3671,POL00003671,8,33,3,CUST0001316,2024-07-22,2025-06-30,Expired,Basic,5665921.47,False
3672,POL00003672,2,84,4,CUST0003418,2024-05-31,2025-04-30,Expired,Basic,631356.22,False
3673,POL00003673,7,41,2,CUST0002565,2023-07-23,2024-06-30,Expired,Standard,416096.67,False
3674,POL00003674,4,13,4,CUST0001757,2024-05-01,2025-04-30,Expired,Premium,937364.77,False
3675,POL00003675,1,91,2,CUST0003524,2024-05-27,2025-04-30,Expired,Basic,851176.87,False
3676,POL00003676,3,78,1,CUST0002599,2025-10-08,2026-09-30,Cancelled,Standard,2032442.49,True
3677,POL00003677,2,77,1,CUST0002832,2023-10-07,2024-09-30,Expired,Basic,469398.16,False
3678,POL00003678,5,68,1,CUST0001826,2025-04-23,2026-03-31,Cancelled,Basic,671613.51,True
3679,POL00003679,8,49,2,CUST0001097,2025-10-24,2026-09-30,Active,Premium,5659282.3,False
3680,POL00003680,1,57,2,CUST0001594,2023-12-01,2024-11-30,Expired,Premium,895037.09,False
3681,POL00003681,1,66,3,CUST0000280,2025-08-20,2026-07-31,Active,Standard,578099.06,False
3682,POL00003682,3,57,1,CUST0003148,2023-07-14,2024-06-30,Expired,Standard,1440286.17,False
3683,POL00003683,3,97,2,CUST0002612,2024-05-18,2025-04-30,Expired,Standard,1796930.93,False
3684,POL00003684,1,112,1,CUST0000291,2026-01-10,2026-12-31,Active,Standard,660236.26,False
3685,POL00003685,1,15,2,CUST0002811,2023-07-29,2024-06-30,Expired,Basic,484964.87,False
3686,POL00003686,1,86,3,CUST0003263,2023-08-05,2024-07-31,Expired,Standard,487581.42,False
3687,POL00003687,7,100,3,CUST0002103,2024-07-27,2025-06-30,Expired,Standard,320625.81,False
3688,POL00003688,2,92,4,CUST0003318,2025-12-13,2026-11-30,Active,Standard,694726.02,False
3689,POL00003689,1,79,2,CUST0000463,2025-04-03,2026-03-31,Cancelled,Standard,692666.01,True
3690,POL00003690,1,67,2,CUST0002181,2025-08-10,2026-07-31,Active,Basic,643792.26,False
3691,POL00003691,8,39,1,CUST0003763,2025-12-28,2026-11-30,Active,Basic,4644743.54,False
3692,POL00003692,9,111,2,CUST0000473,2024-09-06,2025-08-31,Expired,Basic,5649169.75,False
3693,POL00003693,2,108,2,CUST0001863,2025-05-17,2026-04-30,Cancelled,Basic,649693.46,True
3694,POL00003694,1,80,4,CUST0002651,2025-01-22,2025-12-31,Expired,Premium,640524.62,False
3695,POL00003695,1,32,2,CUST0001442,2024-01-17,2024-12-31,Expired,Premium,735857.57,False
3696,POL00003696,2,84,4,CUST0000577,2025-02-02,2026-01-31,Expired,Premium,580433.95,False
3697,POL00003697,3,67,1,CUST0003434,2025-04-04,2026-03-31,Expired,Standard,1988684.52,False
3698,POL00003698,10,117,3,CUST0001160,2024-01-04,2024-12-31,Expired,Standard,2317266.07,False
3699,POL00003699,2,43,4,CUST0000271,2024-06-29,2025-05-31,Expired,Standard,483286.05,False
3700,POL00003700,4,82,1,CUST0001870,2024-01-09,2025-12-31,Expired,Standard,1071797.81,False
3701,POL00003701,4,19,4,CUST0003006,2024-04-28,2025-03-31,Expired,Standard,1488989.59,False
3702,POL00003702,9,119,3,CUST0000607,2024-12-01,2025-11-30,Expired,Standard,7277684.28,False
3703,POL00003703,5,97,3,CUST0001933,2023-12-23,2025-11-30,Expired,Standard,635180.02,False
3704,POL00003704,1,23,4,CUST0003650,2025-03-08,2026-02-28,Expired,Standard,562001.31,False
3705,POL00003705,1,53,4,CUST0003450,2023-12-09,2024-11-30,Cancelled,Standard,487236.72,True
3706,POL00003706,1,8,4,CUST0002556,2024-01-27,2024-12-31,Expired,Standard,765106.39,False
3707,POL00003707,3,63,3,CUST0001268,2025-10-23,2027-09-30,Active,Standard,1084390.81,False
3708,POL00003708,1,28,2,CUST0001443,2025-10-07,2026-09-30,Active,Standard,897186.99,False
3709,POL00003709,1,81,1,CUST0003777,2025-04-09,2026-03-31,Expired,Premium,527288.47,False
3710,POL00003710,9,69,2,CUST0002320,2026-01-28,2026-12-31,Active,Basic,8254975.7,False
3711,POL00003711,5,73,4,CUST0003376,2025-03-14,2026-02-28,Expired,Standard,599995.09,False
3712,POL00003712,6,32,4,CUST0000318,2024-09-17,2025-08-31,Expired,Standard,751337.64,False
3713,POL00003713,5,88,1,CUST0003438,2023-07-30,2024-06-30,Expired,Standard,686539.35,False
3714,POL00003714,9,108,2,CUST0000941,2024-05-29,2025-04-30,Expired,Premium,9139921.44,False
3715,POL00003715,4,99,2,CUST0000987,2025-05-16,2026-04-30,Expired,Standard,1473158.39,False
3716,POL00003716,6,55,1,CUST0000934,2025-08-15,2026-07-31,Active,Standard,769406.21,False
3717,POL00003717,3,30,2,CUST0000987,2024-10-21,2025-09-30,Expired,Standard,1050141.79,False
3718,POL00003718,5,4,4,CUST0001224,2026-01-27,2026-12-31,Active,Basic,659434.37,False
3719,POL00003719,4,49,3,CUST0001155,2025-11-06,2026-10-31,Active,Standard,1468157.08,False
3720,POL00003720,5,50,2,CUST0001332,2024-04-30,2025-03-31,Expired,Standard,491991.06,False
3721,POL00003721,5,26,4,CUST0002274,2025-02-19,2026-01-31,Expired,Standard,386348.12,False
3722,POL00003722,5,56,1,CUST0003609,2024-04-14,2025-03-31,Expired,Standard,606290.36,False
3723,POL00003723,5,30,1,CUST0002963,2025-12-18,2026-11-30,Active,Standard,441313.59,False
3724,POL00003724,3,93,3,CUST0001097,2025-05-31,2026-04-30,Expired,Premium,1865545.49,False
3725,POL00003725,6,97,2,CUST0002441,2023-10-12,2024-09-30,Expired,Basic,946750.68,False
3726,POL00003726,5,18,2,CUST0003501,2025-11-14,2026-10-31,Active,Standard,511085.03,False
3727,POL00003727,1,7,3,CUST0003829,2025-11-30,2026-10-31,Active,Basic,708690.36,False
3728,POL00003728,10,82,1,CUST0002186,2025-12-24,2027-11-30,Active,Premium,2047049.11,False
3729,POL00003729,6,79,2,CUST0003153,2025-09-28,2027-08-31,Active,Standard,571614.14,False
3730,POL00003730,4,34,3,CUST0001462,2025-10-17,2026-09-30,Active,Basic,949390.74,False
3731,POL00003731,1,65,4,CUST0003732,2024-04-06,2026-03-31,Expired,Standard,531244.3,False
3732,POL00003732,5,3,2,CUST0001381,2026-02-07,2027-01-31,Active,Standard,380242.36,False
3733,POL00003733,1,52,3,CUST0000227,2026-02-23,2027-01-31,Active,Standard,884812.85,False
3734,POL00003734,6,14,3,CUST0001226,2024-05-19,2025-04-30,Expired,Basic,720014.24,False
3735,POL00003735,2,3,2,CUST0003227,2025-06-27,2026-05-31,Expired,Standard,519954.69,False
3736,POL00003736,6,9,1,CUST0001206,2023-12-17,2024-11-30,Expired,Basic,900265.9,False
3737,POL00003737,1,105,3,CUST0003557,2025-06-11,2026-05-31,Expired,Standard,564586.57,False
3738,POL00003738,10,60,1,CUST0002377,2024-03-04,2025-02-28,Expired,Standard,2038715.95,False
3739,POL00003739,5,74,4,CUST0001791,2025-08-24,2027-07-31,Active,Premium,456807.32,False
3740,POL00003740,3,5,1,CUST0003049,2023-09-19,2024-08-31,Expired,Standard,1267069.82,False
3741,POL00003741,8,119,2,CUST0001541,2024-05-13,2025-04-30,Expired,Standard,4137434.16,False
3742,POL00003742,2,120,1,CUST0000414,2025-06-16,2026-05-31,Expired,Premium,580554.2,False
3743,POL00003743,5,36,4,CUST0002205,2024-12-25,2025-11-30,Expired,Basic,398574.24,False
3744,POL00003744,6,91,1,CUST0001210,2023-08-07,2024-07-31,Expired,Premium,1028806.63,False
3745,POL00003745,3,3,3,CUST0002405,2025-03-19,2026-02-28,Expired,Standard,1992235.61,False
3746,POL00003746,1,107,4,CUST0002447,2024-09-04,2025-08-31,Expired,Premium,617996.29,False
3747,POL00003747,5,109,2,CUST0000741,2025-01-26,2025-12-31,Expired,Premium,494835.66,False
3748,POL00003748,3,23,3,CUST0001901,2023-11-26,2024-10-31,Expired,Standard,1957541.87,False
3749,POL00003749,4,78,3,CUST0003287,2025-04-22,2026-03-31,Expired,Standard,1189581.52,False
3750,POL00003750,3,47,2,CUST0000104,2024-02-22,2025-01-31,Expired,Basic,1324373.38,False
3751,POL00003751,5,15,2,CUST0000168,2025-06-05,2026-05-31,Expired,Basic,564615.91,False
3752,POL00003752,2,45,4,CUST0003456,2025-11-21,2026-10-31,Cancelled,Premium,450179.34,True
3753,POL00003753,9,6,1,CUST0001279,2024-08-05,2025-07-31,Expired,Basic,7513148.94,False
3754,POL00003754,1,111,3,CUST0000808,2025-10-27,2026-09-30,Active,Standard,805633.26,False
3755,POL00003755,8,104,4,CUST0001634,2024-02-21,2025-01-31,Cancelled,Standard,4154123.16,True
3756,POL00003756,9,97,1,CUST0001134,2024-07-23,2025-06-30,Expired,Standard,6389804.36,False
3757,POL00003757,8,82,3,CUST0000409,2023-11-28,2024-10-31,Expired,Basic,6581458.1,False
3758,POL00003758,9,64,3,CUST0003578,2024-11-23,2025-10-31,Expired,Basic,9070144.23,False
3759,POL00003759,5,77,2,CUST0000835,2024-12-26,2025-11-30,Expired,Basic,493419.37,False
3760,POL00003760,8,57,2,CUST0003636,2025-08-25,2027-07-31,Cancelled,Standard,4547317.88,True
3761,POL00003761,8,27,2,CUST0000171,2023-09-15,2024-08-31,Expired,Basic,4826774.39,False
3762,POL00003762,1,105,3,CUST0002702,2025-01-24,2025-12-31,Expired,Basic,895998.76,False
3763,POL00003763,5,85,2,CUST0002581,2025-09-20,2026-08-31,Active,Basic,617246.84,False
3764,POL00003764,5,50,1,CUST0003110,2024-10-11,2025-09-30,Expired,Basic,570517.6,False
3765,POL00003765,1,12,1,CUST0002542,2025-02-20,2026-01-31,Expired,Standard,557512.6,False
3766,POL00003766,6,77,2,CUST0001770,2024-04-02,2025-03-31,Expired,Premium,623670.78,False
3767,POL00003767,4,68,1,CUST0000018,2024-05-13,2025-04-30,Expired,Basic,1219538.36,False
3768,POL00003768,2,10,3,CUST0001033,2024-09-08,2025-08-31,Expired,Premium,431778.79,False
3769,POL00003769,4,115,1,CUST0001008,2023-09-30,2024-08-31,Expired,Basic,1633858.06,False
3770,POL00003770,7,52,1,CUST0001352,2024-08-30,2025-07-31,Expired,Standard,506590.62,False
3771,POL00003771,5,3,4,CUST0001364,2023-09-23,2024-08-31,Expired,Standard,556083.57,False
3772,POL00003772,7,87,1,CUST0000419,2026-01-24,2026-12-31,Active,Standard,396619.54,False
3773,POL00003773,2,15,4,CUST0000270,2025-11-24,2026-10-31,Active,Standard,562062.29,False
3774,POL00003774,1,50,3,CUST0001755,2026-02-13,2027-01-31,Active,Standard,597747.17,False
3775,POL00003775,1,54,1,CUST0001360,2024-11-02,2025-10-31,Cancelled,Premium,822769.34,True
3776,POL00003776,7,59,2,CUST0000676,2023-09-06,2024-08-31,Expired,Standard,551787.57,False
3777,POL00003777,2,43,1,CUST0001560,2023-11-03,2024-10-31,Cancelled,Premium,408782.23,True
3778,POL00003778,2,91,1,CUST0000720,2025-11-19,2026-10-31,Active,Basic,611563.77,False
3779,POL00003779,4,97,1,CUST0001555,2025-04-23,2026-03-31,Expired,Standard,1154654.81,False
3780,POL00003780,9,117,4,CUST0002436,2025-12-23,2026-11-30,Active,Standard,6370745.29,False
3781,POL00003781,10,12,4,CUST0001281,2023-08-24,2024-07-31,Expired,Standard,2374940.11,False
3782,POL00003782,1,15,3,CUST0003918,2026-02-10,2027-01-31,Cancelled,Basic,551778.94,True
3783,POL00003783,9,37,2,CUST0000781,2026-01-09,2026-12-31,Active,Basic,10357990.22,False
3784,POL00003784,8,2,2,CUST0001206,2024-05-23,2025-04-30,Expired,Standard,5504530.97,False
3785,POL00003785,1,49,2,CUST0001914,2024-07-29,2026-06-30,Active,Standard,894242.35,False
3786,POL00003786,1,46,1,CUST0003334,2025-06-02,2026-05-31,Expired,Standard,460083.99,False
3787,POL00003787,4,30,3,CUST0003740,2024-09-13,2025-08-31,Expired,Standard,1443962.01,False
3788,POL00003788,7,39,1,CUST0002667,2024-09-02,2025-08-31,Expired,Standard,387255.07,False
3789,POL00003789,5,12,2,CUST0001513,2023-08-10,2024-07-31,Expired,Standard,513264.29,False
3790,POL00003790,2,1,3,CUST0003548,2024-01-07,2024-12-31,Expired,Standard,646215.23,False
3791,POL00003791,6,100,1,CUST0002211,2025-05-27,2026-04-30,Cancelled,Basic,586063.26,True
3792,POL00003792,1,34,1,CUST0000591,2025-10-03,2026-09-30,Active,Premium,706969.26,False
3793,POL00003793,1,102,2,CUST0001604,2024-08-23,2025-07-31,Expired,Standard,679682.8,False
3794,POL00003794,3,84,1,CUST0000221,2025-02-03,2026-01-31,Expired,Standard,2008861.34,False
3795,POL00003795,4,23,1,CUST0000604,2025-05-27,2026-04-30,Expired,Standard,863709.68,False
3796,POL00003796,2,7,3,CUST0000684,2025-05-17,2026-04-30,Expired,Premium,686842.12,False
3797,POL00003797,5,81,2,CUST0001446,2024-09-03,2025-08-31,Expired,Basic,651052.51,False
3798,POL00003798,1,60,2,CUST0001034,2024-05-30,2025-04-30,Expired,Premium,773719.22,False
