policy_month_id,policy_id,product_id,agent_id,region_id,accounting_month,written_premium,earned_premium,exposure_units,active_policy_flag,due_for_renewal_flag,renewed_flag
28357,4052,6,52,1,2025-04-01,31919.75,29526.61,0.985351,True,False,
28358,4052,6,52,1,2025-05-01,32179.71,31324.49,0.890409,True,False,
28359,4052,6,52,1,2025-06-01,29689.95,28078.32,0.940161,True,False,
28360,4052,6,52,1,2025-07-01,31820.07,30223.37,0.918899,True,False,
28361,4052,6,52,1,2025-08-01,31594.59,29000.73,0.920841,True,False,
28362,4052,6,52,1,2025-09-01,30004.11,26949.59,0.891321,True,False,
28363,4052,6,52,1,2025-10-01,33435.15,30162.64,0.906026,True,False,
28364,4052,6,52,1,2025-11-01,32393.69,29357.9,0.939774,True,False,
28365,4052,6,52,1,2025-12-01,32780.5,29997.63,0.997155,True,False,
28366,4052,6,52,1,2026-01-01,35177.62,33233.36,0.968964,True,False,
28367,4052,6,52,1,2026-02-01,34071.44,30179.52,0.86681,True,True,True
28368,4053,2,97,2,2025-01-01,18880.79,16887.56,0.982122,True,False,
28369,4053,2,97,2,2025-02-01,21977.6,20995.42,0.859847,True,False,
28370,4053,2,97,2,2025-03-01,19302.46,18432.67,0.98618,True,False,
28371,4053,2,97,2,2025-04-01,22469.7,21183.23,0.87379,True,False,
28372,4053,2,97,2,2025-05-01,22397.61,21778.16,0.89228,True,False,
28373,4053,2,97,2,2025-06-01,22904.32,20309.81,0.939055,True,False,
28374,4053,2,97,2,2025-07-01,22440.28,20222.8,0.981167,True,False,
28375,4053,2,97,2,2025-08-01,20948.95,18767.12,0.873379,True,False,
28376,4053,2,97,2,2025-09-01,21271.14,20195.28,0.869913,True,False,
28377,4053,2,97,2,2025-10-01,21154.98,20635.42,0.894953,True,False,
28378,4053,2,97,2,2025-11-01,23272.9,21042.25,0.887596,True,True,False
28379,4054,2,63,1,2025-01-01,16761.71,15639.2,0.926455,True,False,
28380,4054,2,63,1,2025-02-01,18245.09,17618.09,0.898175,True,False,
28381,4054,2,63,1,2025-03-01,16873.04,15583.35,0.851309,True,False,
28382,4054,2,63,1,2025-04-01,19704.91,17730.32,0.871295,True,False,
28383,4054,2,63,1,2025-05-01,19400.35,18815.89,0.899175,True,False,
28384,4054,2,63,1,2025-06-01,19749.2,19238.88,0.894409,True,False,
28385,4054,2,63,1,2025-07-01,17941.04,16534.94,0.989473,True,False,
28386,4054,2,63,1,2025-08-01,17946.35,15823.67,0.872259,True,False,
28387,4054,2,63,1,2025-09-01,17536.92,16355.23,0.872242,True,False,
28388,4054,2,63,1,2025-10-01,17248.31,16577.07,0.907473,True,False,
28389,4054,2,63,1,2025-11-01,20305.67,19048.21,0.898427,True,True,True
28390,4056,1,37,3,2025-03-01,38918.53,37576.95,0.88454,True,False,
28391,4056,1,37,3,2025-04-01,39704.5,37811.34,0.941334,True,False,
28392,4056,1,37,3,2025-05-01,37960.57,34571.4,0.901533,True,False,
28393,4056,1,37,3,2025-06-01,36196.88,34714.39,0.922159,True,False,
28394,4056,1,37,3,2025-07-01,37097.87,33082.27,0.966322,True,False,
28395,4056,1,37,3,2025-08-01,38406.88,37303.21,0.907878,True,False,
28396,4056,1,37,3,2025-09-01,40442.1,36132.69,0.919637,True,False,
28397,4056,1,37,3,2025-10-01,35582.02,33834.24,0.904478,True,False,
28398,4056,1,37,3,2025-11-01,39200.58,35885.57,0.921893,True,False,
28399,4056,1,37,3,2025-12-01,37418.27,34211.73,0.952003,True,False,
28400,4056,1,37,3,2026-01-01,38185.69,37101.03,0.954926,True,False,
28401,4056,1,37,3,2026-02-01,38049.24,37188.2,0.994886,True,True,True
28402,4057,3,59,3,2025-11-01,10867.76,10277.25,0.941071,True,False,
28403,4057,3,59,3,2025-12-01,12226.44,11259.32,0.959979,True,False,
28404,4057,3,59,3,2026-01-01,12173.19,11554.34,0.912448,True,False,
28405,4057,3,59,3,2026-02-01,12100.41,11837.68,0.892876,True,False,
28406,4057,3,59,3,2026-03-01,12160.08,11559.53,0.905125,True,False,
28407,4057,3,59,3,2026-04-01,11647.63,10800.69,0.939616,True,False,
28408,4057,3,59,3,2026-05-01,12040.1,11191.87,0.931544,True,False,
28409,4057,3,59,3,2026-06-01,12756.08,12060.71,0.978763,True,True,True
28410,4058,3,31,2,2025-12-01,11548.04,10578.86,0.852003,True,False,
28411,4058,3,31,2,2026-01-01,11530.2,10512.78,0.987642,True,False,
28412,4058,3,31,2,2026-02-01,10801.77,9615.69,0.999502,True,False,
28413,4058,3,31,2,2026-03-01,11232.52,9975.45,0.863347,True,False,
28414,4058,3,31,2,2026-04-01,11794.86,11554.41,0.861864,True,False,
28415,4058,3,31,2,2026-05-01,12937.8,11605.34,0.880894,True,False,
28416,4058,3,31,2,2026-06-01,12042.37,11192.11,0.851256,True,True,True
28417,4059,7,2,2,2025-01-01,52201.89,47765.98,0.941611,True,False,
28418,4059,7,2,2,2025-02-01,49480.83,45116.84,0.89449,True,False,
28419,4059,7,2,2,2025-03-01,49222.36,44414.16,0.88172,True,False,
28420,4059,7,2,2,2025-04-01,49659.22,47145.39,0.883733,True,False,
28421,4059,7,2,2,2025-05-01,56274.61,53032.79,0.99315,True,False,
28422,4059,7,2,2,2025-06-01,51214.86,47746.63,0.996439,True,False,
28423,4059,7,2,2,2025-07-01,56489.78,50473.91,0.913804,True,False,
28424,4059,7,2,2,2025-08-01,51477.13,49448.35,0.916171,True,False,
28425,4059,7,2,2,2025-09-01,57708.3,55013.39,0.91252,True,False,
28426,4059,7,2,2,2025-10-01,56821.79,55377.12,0.944557,True,False,
28427,4059,7,2,2,2025-11-01,60099.58,54465.03,0.94141,True,False,
28428,4059,7,2,2,2025-12-01,59988.45,53667.73,0.870371,True,False,
28429,4059,7,2,2,2026-01-01,60477.92,58211.54,0.899506,True,False,
28430,4059,7,2,2,2026-02-01,57262.92,52438.43,0.927919,True,False,
28431,4059,7,2,2,2026-03-01,61261.39,58970.45,0.985011,True,False,
28432,4059,7,2,2,2026-04-01,55651.37,51983.54,0.85817,True,False,
28433,4059,7,2,2,2026-05-01,54268.68,48933.27,0.856194,True,False,
28434,4059,7,2,2,2026-06-01,56873.43,53416.1,0.97014,True,True,True
28435,4060,5,119,3,2026-02-01,23407.2,20948.13,0.985442,True,False,
28436,4060,5,119,3,2026-03-01,24031.91,23301.86,0.972362,True,False,
28437,4060,5,119,3,2026-04-01,24701.61,23466.71,0.956243,True,False,
28438,4060,5,119,3,2026-05-01,27029.42,24264.64,0.882192,True,False,
28439,4060,5,119,3,2026-06-01,25414.94,23936.78,0.94895,True,True,True
28440,4061,2,72,2,2025-03-01,20184.65,19358.62,0.917704,True,False,
28441,4061,2,72,2,2025-04-01,21985.1,21131.14,0.880772,True,False,
28442,4061,2,72,2,2025-05-01,20748.44,19189.71,0.86111,True,False,
28443,4061,2,72,2,2025-06-01,22149.65,20944.26,0.932766,True,False,
28444,4061,2,72,2,2025-07-01,22599.21,20483.72,0.894773,True,False,
28445,4061,2,72,2,2025-08-01,20168.14,17893.68,0.930016,True,False,
28446,4061,2,72,2,2025-09-01,20369.28,18834.48,0.882876,True,False,
28447,4061,2,72,2,2025-10-01,22632.45,20975.84,0.921138,True,False,
28448,4061,2,72,2,2025-11-01,23667.88,22319.59,0.904156,True,False,
28449,4061,2,72,2,2025-12-01,23305.13,22093.27,0.97247,True,False,
28450,4061,2,72,2,2026-01-01,23418.12,21176.9,0.989449,True,False,
28451,4061,2,72,2,2026-02-01,22052.38,21223.74,0.998673,True,True,True
28452,4062,4,35,1,2025-05-01,40258.31,39241.0,0.948185,True,False,
28453,4062,4,35,1,2025-06-01,38655.47,34772.0,0.901609,True,False,
28454,4062,4,35,1,2025-07-01,37743.48,34041.82,0.945955,True,False,
28455,4062,4,35,1,2025-08-01,37650.77,34579.05,0.956602,True,False,
28456,4062,4,35,1,2025-09-01,39396.08,36412.06,0.885787,True,False,
28457,4062,4,35,1,2025-10-01,40431.33,38012.0,0.989118,True,False,
28458,4062,4,35,1,2025-11-01,39335.57,35479.99,0.855207,True,False,
28459,4062,4,35,1,2025-12-01,41417.47,37029.58,0.883866,True,False,
28460,4062,4,35,1,2026-01-01,42895.97,40421.34,0.929374,True,False,
28461,4062,4,35,1,2026-02-01,42040.28,39323.16,0.864047,True,False,
28462,4062,4,35,1,2026-03-01,41013.52,38545.2,0.90732,True,False,
28463,4062,4,35,1,2026-04-01,41056.36,38683.64,0.874992,True,True,False
28464,4063,1,45,3,2025-01-01,27035.62,25704.61,0.977933,True,False,
28465,4063,1,45,3,2025-02-01,30088.66,28392.17,0.865667,True,False,
28466,4063,1,45,3,2025-03-01,26809.41,25739.04,0.900234,True,False,
28467,4063,1,45,3,2025-04-01,28720.79,25330.64,0.951339,True,False,
28468,4063,1,45,3,2025-05-01,32611.07,31236.84,0.981009,True,False,
28469,4063,1,45,3,2025-06-01,28599.69,26966.67,0.893797,True,False,
28470,4063,1,45,3,2025-07-01,29375.62,25913.27,0.969741,True,False,
28471,4063,1,45,3,2025-08-01,28487.17,26109.77,0.862035,True,False,
28472,4063,1,45,3,2025-09-01,28110.65,26806.09,0.883557,True,False,
28473,4063,1,45,3,2025-10-01,28617.14,26163.14,0.904005,True,False,
28474,4063,1,45,3,2025-11-01,33453.49,32575.26,0.97791,True,False,
28475,4063,1,45,3,2025-12-01,29281.72,27057.57,0.966631,True,False,
28476,4063,1,45,3,2026-01-01,29609.1,28939.76,0.955213,True,False,
28477,4063,1,45,3,2026-02-01,33857.53,32484.69,0.952842,True,False,
28478,4063,1,45,3,2026-03-01,30291.6,29213.49,0.967799,True,True,True
28479,4064,8,106,1,2025-01-01,66138.83,58576.95,0.870554,True,False,
28480,4064,8,106,1,2025-02-01,60261.62,56346.94,0.954561,True,False,
28481,4064,8,106,1,2025-03-01,58755.16,53101.53,0.915994,True,False,
28482,4064,8,106,1,2025-04-01,62054.74,56606.07,0.912825,True,False,
28483,4064,8,106,1,2025-05-01,70214.51,66268.31,0.853379,True,False,
28484,4064,8,106,1,2025-06-01,62008.69,59528.77,0.854575,True,False,
28485,4064,8,106,1,2025-07-01,64379.7,57701.04,0.987638,True,False,
28486,4064,8,106,1,2025-08-01,68039.38,66041.61,0.926838,True,False,
28487,4064,8,106,1,2025-09-01,70132.99,65394.12,0.923484,True,False,
28488,4064,8,106,1,2025-10-01,65970.35,60764.83,0.87199,True,True,True
28489,4065,1,96,1,2025-03-01,28985.78,27136.0,0.916975,True,False,
28490,4065,1,96,1,2025-04-01,29483.84,26776.35,0.883221,True,False,
28491,4065,1,96,1,2025-05-01,31620.77,30865.35,0.988416,True,False,
28492,4065,1,96,1,2025-06-01,31552.12,29064.76,0.960728,True,False,
28493,4065,1,96,1,2025-07-01,31131.2,30293.97,0.860207,True,False,
28494,4065,1,96,1,2025-08-01,30382.41,27292.26,0.852644,True,False,
28495,4065,1,96,1,2025-09-01,32208.9,30824.09,0.992713,True,False,
28496,4065,1,96,1,2025-10-01,32871.96,30231.87,0.906385,True,False,
28497,4065,1,96,1,2025-11-01,30609.44,29962.76,0.861241,True,False,
28498,4065,1,96,1,2025-12-01,29088.62,27463.61,0.905787,True,False,
28499,4065,1,96,1,2026-01-01,31816.05,29686.37,0.861013,True,False,
28500,4065,1,96,1,2026-02-01,31107.74,28458.88,0.925789,True,True,False
28501,4066,2,9,2,2025-01-01,19001.01,18415.82,0.911916,True,False,
28502,4066,2,9,2,2025-02-01,21434.58,19271.9,0.888383,True,False,
28503,4066,2,9,2,2025-03-01,21283.35,20227.31,0.93136,True,False,
28504,4066,2,9,2,2025-04-01,20718.09,18731.8,0.86592,True,False,
28505,4066,2,9,2,2025-05-01,22966.59,20909.23,0.985298,True,False,
28506,4066,2,9,2,2025-06-01,20445.4,19527.65,0.954702,True,False,
28507,4066,2,9,2,2025-07-01,22289.04,20772.98,0.869355,True,True,True
28508,4068,1,78,3,2025-12-01,32207.66,30995.78,0.997207,True,False,
28509,4068,1,78,3,2026-01-01,33330.78,31816.38,0.882829,True,False,
28510,4068,1,78,3,2026-02-01,31552.75,29737.25,0.981091,True,False,
28511,4068,1,78,3,2026-03-01,29970.61,27489.99,0.943072,True,False,
28512,4068,1,78,3,2026-04-01,34978.84,31665.83,0.93077,True,False,
28513,4068,1,78,3,2026-05-01,31755.78,30974.78,0.967782,True,False,
28514,4068,1,78,3,2026-06-01,33188.89,31184.01,0.894494,True,True,False
28515,4069,2,41,1,2025-01-01,21040.22,19442.26,0.880538,True,False,
28516,4069,2,41,1,2025-02-01,19890.03,19141.43,0.939316,True,False,
28517,4069,2,41,1,2025-03-01,22111.94,19544.9,0.991182,True,False,
28518,4069,2,41,1,2025-04-01,19922.01,18415.33,0.924452,True,False,
28519,4069,2,41,1,2025-05-01,23034.54,20318.86,0.954391,True,False,
28520,4069,2,41,1,2025-06-01,22393.71,21833.2,0.880104,True,False,
28521,4069,2,41,1,2025-07-01,19951.66,19524.99,0.869181,True,False,
28522,4069,2,41,1,2025-08-01,20669.13,19015.99,0.987261,True,False,
28523,4069,2,41,1,2025-09-01,21234.52,19618.09,0.893616,True,True,False
28524,4070,5,57,3,2025-01-01,23899.39,23312.68,0.971145,True,False,
28525,4070,5,57,3,2025-02-01,24066.25,22150.23,0.963634,True,False,
28526,4070,5,57,3,2025-03-01,23919.23,22645.09,0.919093,True,False,
28527,4070,5,57,3,2025-04-01,24000.62,21256.38,0.891036,True,False,
28528,4070,5,57,3,2025-05-01,24549.39,22235.08,0.992764,True,True,True
28529,4071,6,117,4,2025-07-01,44265.02,41532.04,0.941921,True,False,
28530,4071,6,117,4,2025-08-01,46635.27,44713.74,0.869929,True,False,
28531,4071,6,117,4,2025-09-01,45321.36,43376.27,0.871867,True,False,
28532,4071,6,117,4,2025-10-01,46463.47,43286.57,0.924924,True,False,
28533,4071,6,117,4,2025-11-01,46928.7,44576.61,0.906922,True,False,
28534,4071,6,117,4,2025-12-01,47984.86,43767.2,0.887862,True,False,
28535,4071,6,117,4,2026-01-01,52306.59,49242.49,0.991714,True,False,
28536,4071,6,117,4,2026-02-01,46933.09,45679.13,0.919231,True,False,
28537,4071,6,117,4,2026-03-01,47361.48,43967.55,0.997239,True,False,
28538,4071,6,117,4,2026-04-01,45908.99,40473.14,0.874978,True,False,
28539,4071,6,117,4,2026-05-01,52127.87,46980.53,0.885523,True,False,
28540,4071,6,117,4,2026-06-01,46548.67,41347.8,0.967016,True,True,True
28541,4072,1,9,2,2025-04-01,28934.7,27062.35,0.880322,True,False,
28542,4072,1,9,2,2025-05-01,32591.55,29093.91,0.96838,True,False,
28543,4072,1,9,2,2025-06-01,30696.66,29273.06,0.862686,True,False,
28544,4072,1,9,2,2025-07-01,28129.2,26979.1,0.965491,True,False,
28545,4072,1,9,2,2025-08-01,32070.14,30410.48,0.959854,True,False,
28546,4072,1,9,2,2025-09-01,30448.38,26830.14,0.877873,True,False,
28547,4072,1,9,2,2025-10-01,28577.06,26418.79,0.870393,True,False,
28548,4072,1,9,2,2025-11-01,31022.4,28714.47,0.987686,True,False,
28549,4072,1,9,2,2025-12-01,30493.46,28786.14,0.956917,True,False,
28550,4072,1,9,2,2026-01-01,33613.67,29636.01,0.954018,True,False,
28551,4072,1,9,2,2026-02-01,34113.25,32431.84,0.924511,True,False,
28552,4072,1,9,2,2026-03-01,31873.87,30912.18,0.877493,True,True,True
28553,4073,4,108,3,2025-07-01,53083.92,50414.6,0.86818,True,False,
28554,4073,4,108,3,2025-08-01,52460.2,49110.43,0.986137,True,False,
28555,4073,4,108,3,2025-09-01,55632.6,51428.02,0.986538,True,False,
28556,4073,4,108,3,2025-10-01,61161.63,56852.4,0.911409,True,False,
28557,4073,4,108,3,2025-11-01,53973.1,50914.48,0.867531,True,False,
28558,4073,4,108,3,2025-12-01,60363.12,55115.95,0.972015,True,False,
28559,4073,4,108,3,2026-01-01,63791.27,57812.83,0.891209,True,False,
28560,4073,4,108,3,2026-02-01,62351.21,58675.4,0.915352,True,False,
28561,4073,4,108,3,2026-03-01,60212.56,56183.96,0.920774,True,False,
28562,4073,4,108,3,2026-04-01,63102.51,60666.35,0.857092,True,False,
28563,4073,4,108,3,2026-05-01,64255.66,57712.47,0.929269,True,False,
28564,4073,4,108,3,2026-06-01,67056.64,60329.11,0.925802,True,True,True
28565,4074,1,45,2,2025-01-01,36443.68,33804.24,0.884026,True,False,
28566,4074,1,45,2,2025-02-01,33064.19,32381.42,0.919469,True,False,
28567,4074,1,45,2,2025-03-01,36472.59,35401.93,0.863382,True,False,
28568,4074,1,45,2,2025-04-01,38657.69,34187.61,0.97059,True,False,
28569,4074,1,45,2,2025-05-01,37370.41,35492.67,0.993516,True,False,
28570,4074,1,45,2,2025-06-01,35975.16,31944.59,0.943785,True,True,True
28571,4076,7,1,4,2025-09-01,71458.3,69599.87,0.945798,True,False,
28572,4076,7,1,4,2025-10-01,70933.63,68883.23,0.892431,True,False,
28573,4076,7,1,4,2025-11-01,77890.69,72378.85,0.969157,True,False,
28574,4076,7,1,4,2025-12-01,76586.71,71922.34,0.92974,True,False,
28575,4076,7,1,4,2026-01-01,78649.74,70547.0,0.999171,True,False,
28576,4076,7,1,4,2026-02-01,73608.61,71401.42,0.954268,True,False,
28577,4076,7,1,4,2026-03-01,71693.28,68769.23,0.908382,True,False,
28578,4076,7,1,4,2026-04-01,68462.98,61866.72,0.864367,True,False,
28579,4076,7,1,4,2026-05-01,76201.34,70558.73,0.890362,True,False,
28580,4076,7,1,4,2026-06-01,73283.45,70895.62,0.988808,True,True,True
28581,4077,1,120,3,2025-09-01,30395.03,27683.26,0.932446,True,False,
28582,4077,1,120,3,2025-10-01,28612.42,26626.76,0.935838,True,False,
28583,4077,1,120,3,2025-11-01,32543.21,30279.5,0.901561,True,False,
28584,4077,1,120,3,2025-12-01,33607.51,30104.5,0.956083,True,False,
28585,4077,1,120,3,2026-01-01,30314.52,26688.45,0.858379,True,False,
28586,4077,1,120,3,2026-02-01,33194.27,31689.56,0.989567,True,False,
28587,4077,1,120,3,2026-03-01,31476.71,30727.53,0.850611,True,False,
28588,4077,1,120,3,2026-04-01,32635.3,31593.39,0.896827,True,False,
28589,4077,1,120,3,2026-05-01,35432.61,32224.97,0.873128,True,False,
28590,4077,1,120,3,2026-06-01,33080.23,31682.19,0.931733,True,True,True
28591,4078,1,109,4,2025-01-01,25269.63,22781.83,0.952455,True,False,
28592,4078,1,109,4,2025-02-01,22936.32,20912.13,0.892022,True,True,True
28593,4079,2,85,4,2025-12-01,27815.57,26676.38,0.919427,True,False,
28594,4079,2,85,4,2026-01-01,29882.63,29036.15,0.938754,True,False,
28595,4079,2,85,4,2026-02-01,28267.04,25940.49,0.951483,True,False,
28596,4079,2,85,4,2026-03-01,27807.93,25839.21,0.960529,True,False,
28597,4079,2,85,4,2026-04-01,28666.33,25402.97,0.92396,True,False,
28598,4079,2,85,4,2026-05-01,30298.61,29372.17,0.901901,True,False,
28599,4079,2,85,4,2026-06-01,28519.96,26430.04,0.920759,True,True,False
28600,4080,2,9,2,2025-01-01,21603.92,21036.58,0.868119,True,False,
28601,4080,2,9,2,2025-02-01,19216.79,18628.56,0.856681,True,True,True
28602,4081,6,92,2,2025-07-01,39113.05,35232.92,0.982815,True,False,
28603,4081,6,92,2,2025-08-01,37974.37,34458.73,0.902503,True,False,
28604,4081,6,92,2,2025-09-01,35426.94,34460.23,0.90927,True,False,
28605,4081,6,92,2,2025-10-01,41833.69,38734.39,0.941063,True,False,
28606,4081,6,92,2,2025-11-01,42845.35,38982.01,0.932922,True,False,
28607,4081,6,92,2,2025-12-01,43400.01,39048.8,0.873353,True,False,
28608,4081,6,92,2,2026-01-01,38704.82,37474.38,0.888238,True,False,
28609,4081,6,92,2,2026-02-01,38163.8,37113.14,0.949237,True,False,
28610,4081,6,92,2,2026-03-01,37937.01,33622.31,0.862603,True,False,
28611,4081,6,92,2,2026-04-01,40300.15,36375.61,0.924925,True,False,
28612,4081,6,92,2,2026-05-01,41750.25,38905.48,0.871513,True,False,
28613,4081,6,92,2,2026-06-01,42537.46,38760.58,0.978242,True,True,False
28614,4082,4,84,2,2026-02-01,45240.49,44180.67,0.998342,True,False,
28615,4082,4,84,2,2026-03-01,45632.62,44645.14,0.988208,True,False,
28616,4082,4,84,2,2026-04-01,52823.15,46975.16,0.999973,True,False,
28617,4082,4,84,2,2026-05-01,48199.1,44548.69,0.921212,True,False,
28618,4082,4,84,2,2026-06-01,53968.04,50933.7,0.977181,True,True,False
28619,4083,6,68,1,2025-10-01,46456.72,43228.33,0.944302,True,False,
28620,4083,6,68,1,2025-11-01,50071.08,46515.93,0.971574,True,False,
28621,4083,6,68,1,2025-12-01,53811.96,51151.99,0.989616,True,False,
28622,4083,6,68,1,2026-01-01,47896.55,46826.85,0.860552,True,False,
28623,4083,6,68,1,2026-02-01,48590.87,46772.29,0.967372,True,False,
28624,4083,6,68,1,2026-03-01,51759.68,49474.78,0.931636,True,False,
28625,4083,6,68,1,2026-04-01,52143.72,50584.31,0.947733,True,False,
28626,4083,6,68,1,2026-05-01,52224.42,50277.99,0.857584,True,False,
28627,4083,6,68,1,2026-06-01,53101.18,49050.83,0.860691,True,True,True
28628,4084,1,33,4,2025-03-01,23565.35,21348.15,0.983532,False,False,
28629,4084,1,33,4,2025-04-01,27557.11,26260.09,0.973379,False,False,
28630,4084,1,33,4,2025-05-01,24932.98,22498.26,0.86984,False,False,
28631,4084,1,33,4,2025-06-01,26047.92,24480.42,0.898857,False,False,
28632,4084,1,33,4,2025-07-01,24722.89,23067.13,0.971965,False,False,
28633,4084,1,33,4,2025-08-01,23736.58,22163.24,0.944351,False,False,
28634,4084,1,33,4,2025-09-01,26602.83,24175.34,0.931769,False,False,
28635,4084,1,33,4,2025-10-01,26798.13,23741.39,0.864641,False,False,
28636,4084,1,33,4,2025-11-01,24422.72,21979.0,0.860985,False,False,
28637,4084,1,33,4,2025-12-01,26231.57,24250.85,0.95778,False,False,
28638,4084,1,33,4,2026-01-01,28376.5,26291.23,0.893139,False,False,
28639,4084,1,33,4,2026-02-01,28760.54,28031.9,0.931385,False,False,
28640,4085,7,27,1,2025-12-01,58480.25,56047.12,0.934969,True,False,
28641,4085,7,27,1,2026-01-01,57975.07,52532.47,0.95826,True,False,
28642,4085,7,27,1,2026-02-01,57726.31,56429.32,0.975138,True,False,
28643,4085,7,27,1,2026-03-01,54287.08,53046.62,0.99228,True,False,
28644,4085,7,27,1,2026-04-01,60854.46,55382.11,0.899992,True,False,
28645,4085,7,27,1,2026-05-01,54204.57,48515.39,0.918818,True,False,
28646,4085,7,27,1,2026-06-01,55721.5,50188.54,0.913042,True,True,True
28647,4086,3,4,3,2025-01-01,12791.41,11380.69,0.865227,False,False,
28648,4086,3,4,3,2025-02-01,11701.79,10987.54,0.956196,False,False,
28649,4086,3,4,3,2025-03-01,13111.22,12392.72,0.950888,False,False,
28650,4086,3,4,3,2025-04-01,13833.0,13183.18,0.87078,False,False,
28651,4086,3,4,3,2025-05-01,14047.7,13450.63,0.877499,False,False,
28652,4086,3,4,3,2025-06-01,13574.57,12360.42,0.954914,False,False,
28653,4086,3,4,3,2025-07-01,13634.19,12241.21,0.909676,False,False,
28654,4086,3,4,3,2025-08-01,12841.27,11679.83,0.958514,False,False,
28655,4086,3,4,3,2025-09-01,12056.91,10637.82,0.997892,False,False,
28656,4086,3,4,3,2025-10-01,13396.51,11937.68,0.902725,False,False,
28657,4086,3,4,3,2025-11-01,13094.5,12782.15,0.863675,False,False,
28658,4086,3,4,3,2025-12-01,12426.14,11975.29,0.91952,False,False,
28659,4086,3,4,3,2026-01-01,12819.65,11615.69,0.855862,False,False,
28660,4086,3,4,3,2026-02-01,13476.88,12709.88,0.969389,False,False,
28661,4086,3,4,3,2026-03-01,12704.48,11573.71,0.929488,False,False,
28662,4086,3,4,3,2026-04-01,15370.61,13533.71,0.860184,False,False,
28663,4086,3,4,3,2026-05-01,13546.35,12928.07,0.942213,False,False,
28664,4086,3,4,3,2026-06-01,13759.51,12724.29,0.912039,False,False,
28665,4087,3,22,1,2026-02-01,11567.7,10572.07,0.892899,True,False,
28666,4087,3,22,1,2026-03-01,11119.59,10389.17,0.943805,True,False,
28667,4087,3,22,1,2026-04-01,12752.4,11633.74,0.923686,True,False,
28668,4087,3,22,1,2026-05-01,12427.02,11324.66,0.992277,True,False,
28669,4087,3,22,1,2026-06-01,12951.66,12300.07,0.888619,True,True,True
28670,4088,7,59,2,2025-05-01,46818.55,45274.58,0.856865,True,False,
28671,4088,7,59,2,2025-06-01,45925.36,43715.74,0.878069,True,False,
28672,4088,7,59,2,2025-07-01,46711.25,43405.14,0.975923,True,False,
28673,4088,7,59,2,2025-08-01,42532.26,39610.05,0.887243,True,False,
28674,4088,7,59,2,2025-09-01,49602.3,48254.34,0.910823,True,False,
28675,4088,7,59,2,2025-10-01,52255.26,47939.23,0.964671,True,False,
28676,4088,7,59,2,2025-11-01,47654.8,44709.69,0.979644,True,False,
28677,4088,7,59,2,2025-12-01,49837.91,47941.06,0.908482,True,False,
28678,4088,7,59,2,2026-01-01,48883.57,47433.86,0.894336,True,False,
28679,4088,7,59,2,2026-02-01,46421.84,44827.63,0.989627,True,False,
28680,4088,7,59,2,2026-03-01,50083.41,48508.9,0.893768,True,False,
28681,4088,7,59,2,2026-04-01,48480.67,47223.43,0.995987,True,True,True
28682,4090,3,14,2,2025-01-01,9538.23,8684.42,0.962842,False,False,
28683,4090,3,14,2,2025-02-01,10477.1,9818.79,0.864524,False,False,
28684,4090,3,14,2,2025-03-01,10433.85,10094.05,0.896355,False,False,
28685,4090,3,14,2,2025-04-01,10268.8,9378.29,0.884756,False,False,
28686,4090,3,14,2,2025-05-01,11812.36,11266.19,0.914843,False,False,
28687,4090,3,14,2,2025-06-01,11257.28,10099.69,0.89124,False,False,
28688,4090,3,14,2,2025-07-01,10135.89,9420.02,0.979005,False,False,
28689,4091,1,9,2,2025-01-01,28978.78,26150.42,0.905012,True,False,
28690,4091,1,9,2,2025-02-01,28805.15,26527.1,0.979471,True,False,
28691,4091,1,9,2,2025-03-01,28506.4,26202.45,0.890521,True,False,
28692,4091,1,9,2,2025-04-01,29327.2,28350.9,0.984984,True,False,
28693,4091,1,9,2,2025-05-01,32332.98,28829.69,0.886982,True,False,
28694,4091,1,9,2,2025-06-01,31645.78,30277.5,0.884604,True,False,
28695,4091,1,9,2,2025-07-01,28763.54,25670.74,0.862563,True,True,True
28696,4092,1,119,1,2025-10-01,40814.72,39541.48,0.855376,True,False,
28697,4092,1,119,1,2025-11-01,39928.0,36710.16,0.968071,True,False,
28698,4092,1,119,1,2025-12-01,40276.64,38131.67,0.865847,True,False,
28699,4092,1,119,1,2026-01-01,42167.22,40820.53,0.90659,True,False,
28700,4092,1,119,1,2026-02-01,37758.03,33430.03,0.981879,True,False,
28701,4092,1,119,1,2026-03-01,39962.84,36967.63,0.92968,True,False,
28702,4092,1,119,1,2026-04-01,39480.51,37296.74,0.966977,True,False,
28703,4092,1,119,1,2026-05-01,40848.5,39535.33,0.866779,True,False,
28704,4092,1,119,1,2026-06-01,46173.1,41664.94,0.880486,True,True,False
28705,4093,5,114,1,2025-01-01,25204.98,24575.35,0.92262,True,False,
28706,4093,5,114,1,2025-02-01,21727.69,21133.26,0.998067,True,True,True
28707,4095,5,24,1,2025-01-01,25036.02,23323.29,0.997074,True,False,
28708,4095,5,24,1,2025-02-01,24042.94,23386.83,0.981168,True,False,
28709,4095,5,24,1,2025-03-01,23120.06,21081.64,0.878526,True,False,
28710,4095,5,24,1,2025-04-01,24561.38,22155.12,0.934746,True,False,
28711,4095,5,24,1,2025-05-01,24236.22,23147.65,0.910244,True,False,
28712,4095,5,24,1,2025-06-01,24411.95,23445.56,0.975275,True,False,
